N,MODE,OPERATOR,NAME,LONGNAME,STOP,STOP4,STOP5,STOP6,STOP7,STOP8,STOP9,X,Y,TAZID
69602,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,1,1,0,0,0,0,0,425322.7038,4475380.307,2609
69614,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,425370.84717,4475612.62249,2609
69641,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,425350.9045,4475779.185,2613
69649,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,1,1,0,0,0,0,0,425301.4855,4475892.808,2613
69675,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,425286.4375,4476053.161,2634
62000,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424972.4375,4476042.699,2633
69673,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424790.1875,4476036.351,2631
69679,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424780.6902,4476128.994,2631
69687,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424719.5733,4476174.831,2631
69685,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424531.1295,4476163.627,2631
69692,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424418.0632,4476218.632,2631
69704,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424263.0313,4476379.956,2631
69716,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,1,1,0,0,0,0,0,424352.0316,4476473.767,2631
69726,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424455.5313,4476585.333,2632
69701,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424717.2062,4476357.575,2633
69690,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424903.2276,4476205.397,2633
71577,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,425019.4937,4476207.216,2633
71578,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,1,1,0,0,0,0,0,425187.9628,4476348.816,2633
69702,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,425275.4831,4476359.831,2633
60946,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424554.8986,4476028.891,2631
60964,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424218.5768,4476403.927,2631
60967,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,423992.1978,4476652.113,2631
60971,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,423852.1397,4476835.652,2631
60975,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,423699.372,4477007.654,2631
60983,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,423075.125,4477585.575,2630
60990,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,422887.5361,4477772.428,2640
60994,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,422701.3438,4477964.338,2640
60998,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,422595.8969,4478130.676,2630
61001,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,422558.001,4478333.823,2630
20548,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,422474.4529,4479191.847,2161
20634,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,422589.023,4479687.447,2161
20718,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,422866.209,4480222.87,2157
20764,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,423018.0,4480506.0,2184
20914,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,423581.3522,4481513.366,2158
20975,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,423803.0,4481827.0,2158
21017,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,423973.0646,4482037.456,2153
21039,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424046.9739,4482134.706,2153
21137,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424429.0,4482645.0,2150
21171,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424498.2101,4482837.817,2150
21276,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424506.9625,4483729.592,2143
21325,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424510.0,4484058.0,2143
21388,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424515.0,4484519.0,2129
21576,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424532.0,4486207.0,2120
21640,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424584.0,4486609.0,2108
21658,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424743.0,4486601.0,2120
21684,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,1,1,0,0,0,0,0,424988.0,4486595.0,2120
21711,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,425314.0,4486594.0,2120
21750,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,425642.0,4486603.762,2109
21782,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,425907.0,4486609.0,2109
21816,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,1,1,0,0,0,0,0,426210.0,4486611.0,2122
21851,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,426528.3532,4486609.841,2112
21880,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,426824.0,4486607.0,2123
21860,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,1,1,0,0,0,0,0,426823.0,4486395.0,2123
21927,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,427399.0,4486424.0,2113
15041,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,1,1,0,0,0,0,0,427118.866,4486445.849,2123
21609,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424442.0,4486610.0,2104
21570,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424506.0,4486205.0,2119
21383,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424493.0,4484519.0,2128
21340,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424489.0,4484217.0,2128
21343,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424498.0,4484217.0,2128
21273,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424489.4577,4483729.592,2139
21168,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424475.8428,4482850.459,2141
21135,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424415.0,4482654.0,2149
21052,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424064.0,4482192.0,2149
20985,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,423822.0,4481888.0,2149
20929,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,423593.0,4481579.0,2179
20761,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,422986.0,4480497.0,2184
20709,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,422807.0,4480159.0,2184
20630,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,422568.1446,4479701.801,2185
20544,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,422453.5746,4479190.803,2185
71575,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,422539.8474,4478330.693,2630
60996,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,422576.9272,4478125.001,2630
60992,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,422682.8438,4477953.243,2630
60988,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,422895.4001,4477730.947,2630
60985,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,423021.5047,4477605.979,2630
60984,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,423014.9063,4477598.615,2630
60972,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,423676.712,4476968.943,2629
60969,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,423846.662,4476777.277,2629
60965,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,423950.4822,4476643.019,2629
60959,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424165.0092,4476323.583,2628
60945,4,0,M871_SLtoUtahCnty,M871_SLtoUtahCnty,0,0,0,0,0,0,0,424326.6233,4476021.527,2628
10046,9,0,O603,O603,1,0,0,0,0,0,1,417871.0,4564006.0,368
28812,9,0,O603,O603,0,0,0,0,0,0,0,417958.7039,4564037.554,369
28808,9,0,O603,O603,0,0,0,0,0,0,0,417957.5414,4563967.26633,369
28806,9,0,O603,O603,0,0,0,0,0,0,0,417957.1341,4563942.192,390
28796,9,0,O603,O603,0,0,0,0,0,0,0,417953.0619,4563825.935,390
28790,9,0,O603,O603,1,0,0,0,0,0,1,417950.0,4563732.0,390
28772,9,0,O603,O603,1,0,0,0,0,0,1,417941.0,4563489.0,389
28777,9,0,O603,O603,0,0,0,0,0,0,0,418057.0,4563491.0,389
28788,9,0,O603,O603,0,0,0,0,0,0,0,418173.0,4563488.0,389
28795,9,0,O603,O603,1,0,0,0,0,0,1,418295.0,4563482.0,391
28805,9,0,O603,O603,0,0,0,0,0,0,0,418407.0,4563481.0,391
28813,9,0,O603,O603,0,0,0,0,0,0,0,418525.0,4563479.0,394
28823,9,0,O603,O603,1,0,0,0,0,0,1,418642.0,4563473.0,393
28835,9,0,O603,O603,0,0,0,0,0,0,0,418754.0,4563473.0,396
28845,9,0,O603,O603,0,0,0,0,0,0,0,418882.0,4563469.0,396
28871,9,0,O603,O603,0,0,0,0,0,0,0,419203.0,4563462.0,398
28899,9,0,O603,O603,1,0,0,0,0,0,1,419584.9198,4563448.305,400
28920,9,0,O603,O603,0,0,0,0,0,0,0,419584.0,4563679.0,398
28935,9,0,O603,O603,1,0,0,0,0,0,1,419587.0,4563915.0,377
28966,9,0,O603,O603,1,0,0,0,0,0,1,420066.0,4563901.0,379
28988,9,0,O603,O603,1,0,0,0,0,0,1,420526.0,4563892.0,381
28976,9,0,O603,O603,0,0,0,0,0,0,0,420520.0,4563660.0,402
28963,9,0,O603,O603,1,0,0,0,0,0,1,420512.0,4563424.0,402
28951,9,0,O603,O603,1,0,0,0,0,0,1,420506.0,4563181.0,401
28932,9,0,O603,O603,0,0,0,0,0,0,0,420500.0,4562957.0,401
28927,9,0,O603,O603,0,0,0,0,0,0,0,420497.0,4562849.0,420
28918,9,0,O603,O603,1,0,0,0,0,0,1,420495.0,4562728.0,420
28894,9,0,O603,O603,1,0,0,0,0,0,1,420489.0,4562490.0,419
28877,9,0,O603,O603,1,0,0,0,0,0,1,420482.0,4562261.0,419
28841,9,0,O603,O603,1,0,0,0,0,0,1,420470.0,4561804.0,433
28779,9,0,O603,O603,0,0,0,0,0,0,0,420450.0,4561117.0,437
28797,9,0,O603,O603,0,0,0,0,0,0,0,420679.0,4561109.0,437
28820,9,0,O603,O603,1,0,0,0,0,0,1,421010.0,4561098.0,437
28727,9,0,O603,O603,1,0,0,0,0,0,1,420438.0,4560596.0,437
28678,9,0,O603,O603,1,0,0,0,0,0,1,420412.0,4559877.0,441
28651,9,0,O603,O603,1,0,0,0,0,0,1,420398.0,4559493.0,440
28631,9,0,O603,O603,1,0,0,0,0,0,1,420385.0,4559134.0,442
28619,9,0,O603,O603,0,0,0,0,0,0,0,420382.0,4558985.0,442
28595,9,0,O603,O603-,1,0,0,0,0,0,1,420378.9988,4558737.925,443
66744,9,0,UVX,UVX,1,0,0,0,0,0,1,444231.5478,4451126.713,3019
66743,9,0,UVX,UVX,0,0,0,0,0,0,0,444520.3392,4451123.468,3022
66750,9,0,UVX,UVX,0,0,0,0,0,0,0,444517.0943,4451331.138,3022
66768,9,0,UVX,UVX,0,0,0,0,0,0,0,444427.4063,4451757.781,3022
66770,9,0,UVX,UVX,1,0,0,0,0,0,1,444180.6563,4451788.624,3020
71485,9,0,UVX,UVX,0,0,0,0,0,0,0,444053.2506,4451787.519,3020
66769,9,0,UVX,UVX,0,0,0,0,0,0,0,443927.125,4451784.921,3019
66771,9,0,UVX,UVX,0,0,0,0,0,0,0,443736.1098,4451794.844,2998
66775,9,0,UVX,UVX,0,0,0,0,0,0,0,443762.7333,4451883.589,2998
66788,9,0,UVX,UVX,1,0,0,0,0,0,1,443768.6496,4452096.577,2998
66793,9,0,UVX,UVX,0,0,0,0,0,0,0,443801.1894,4452140.949,2998
66810,9,0,UVX,UVX,0,0,0,0,0,0,0,443804.1476,4452297.732,2998
66812,9,0,UVX,UVX,0,0,0,0,0,0,0,443682.8629,4452312.523,2998
66818,9,0,UVX,UVX,0,0,0,0,0,0,0,443679.9047,4452469.305,2996
66828,9,0,UVX,UVX,0,0,0,0,0,0,0,443651.0938,4452581.929,3001
66826,9,0,UVX,UVX,0,0,0,0,0,0,0,443788.2442,4452579.854,3001
66841,9,0,UVX,UVX,0,0,0,0,0,0,0,443771.4238,4452820.693,3001
50024,9,0,UVX,UVX,1,0,0,0,0,0,1,443771.3641,4452975.47,3001
66825,9,0,UVX,UVX,0,0,0,0,0,0,0,443944.125,4452575.934,3020
66837,9,0,UVX,UVX,0,0,0,0,0,0,0,443955.9051,4452753.487,3001
66874,9,0,UVX,UVX,0,0,0,0,0,0,0,443960.125,4453164.944,3011
66882,9,0,UVX,UVX,1,0,0,0,0,0,1,443962.5606,4453315.83,3011
66893,9,0,UVX,UVX,0,0,0,0,0,0,0,443964.125,4453459.949,3014
71504,9,0,UVX,UVX,0,0,0,0,0,0,0,443964.7913,4453606.525,3014
66922,9,0,UVX,UVX,0,0,0,0,0,0,0,443967.125,4453751.953,3014
66941,9,0,UVX,UVX,1,0,0,0,0,0,1,443966.125,4453905.956,2968
66966,9,0,UVX,UVX,0,0,0,0,0,0,0,443968.6875,4454058.99,2968
66985,9,0,UVX,UVX,0,0,0,0,0,0,0,443971.1563,4454206.961,2986
67000,9,0,UVX,UVX,1,0,0,0,0,0,1,443973.3014,4454351.977,2986
67003,9,0,UVX,UVX,0,0,0,0,0,0,0,443974.1724,4454428.556,2986
67023,9,0,UVX,UVX,0,0,0,0,0,0,0,443976.1563,4454645.968,2990
67041,9,0,UVX,UVX,1,0,0,0,0,0,1,443978.088,4454790.35,2990
67061,9,0,UVX,UVX,0,0,0,0,0,0,0,443980.1563,4454938.973,2990
71553,9,0,UVX,UVX,0,0,0,0,0,0,0,444133.8164,4454936.619,2990
71555,9,0,UVX,UVX,0,0,0,0,0,0,0,444233.8062,4454936.619,2990
67060,9,0,UVX,UVX,0,0,0,0,0,0,0,444314.4375,4454937.478,2991
67059,9,0,UVX,UVX,1,0,0,0,0,0,1,444572.6221,4454934.259,2992
67058,9,0,UVX,UVX,0,0,0,0,0,0,0,444741.1378,4454931.058,2992
67057,9,0,UVX,UVX,0,0,0,0,0,0,0,445006.8423,4454926.488,2992
67066,9,0,UVX,UVX,0,0,0,0,0,0,0,445009.2188,4455072.994,2993
67092,9,0,UVX,UVX,1,0,0,0,0,0,1,445012.2188,4455244.997,2993
67090,9,0,UVX,UVX,0,0,0,0,0,0,0,445078.0584,4455243.634,2993
67091,9,0,UVX,UVX,0,0,0,0,0,0,0,445304.2188,4455244.003,2942
67110,9,0,UVX,UVX,0,0,0,0,0,0,0,445304.9827,4455536.828,2942
67121,9,0,UVX,UVX,0,0,0,0,0,0,0,445302.2188,4455677.01,2942
67147,9,0,UVX,UVX,0,0,0,0,0,0,0,445299.3125,4456039.562,2942
67191,9,0,UVX,UVX,0,0,0,0,0,0,0,445299.2188,4456446.014,2944
67190,9,0,UVX,UVX,1,0,0,0,0,0,1,445040.2214,4456444.438,2941
67187,9,0,UVX,UVX,0,0,0,0,0,0,0,444947.4412,4456437.502,2939
67171,9,0,UVX,UVX,0,0,0,0,0,0,0,444768.4276,4456342.876,2939
67169,9,0,UVX,UVX,0,0,0,0,0,0,0,444681.1875,4456333.002,2940
67172,9,0,UVX,UVX,1,0,0,0,0,0,1,444531.2631,4456345.645,2939
67174,9,0,UVX,UVX,0,0,0,0,0,0,0,444206.1875,4456351.993,2940
67173,9,0,UVX,UVX,0,0,0,0,0,0,0,444103.1875,4456351.991,2938
67175,9,0,UVX,UVX,0,0,0,0,0,0,0,443993.1563,4456355.989,2938
67180,9,0,UVX,UVX,0,0,0,0,0,0,0,443888.125,4456388.712,2931
67211,9,0,UVX,UVX,0,0,0,0,0,0,0,443725.1563,4456585.985,2936
67255,9,0,UVX,UVX,1,0,0,0,0,0,1,443248.875,4457157.181,2933
67284,9,0,UVX,UVX,0,0,0,0,0,0,0,443049.125,4457355.976,2935
67292,9,0,UVX,UVX,0,0,0,0,0,0,0,442905.1563,4457498.464,2932
67299,9,0,UVX,UVX,0,0,0,0,0,0,0,442825.0,4457649.056,2932
67328,9,0,UVX,UVX,0,0,0,0,0,0,0,442852.8438,4458029.062,2868
67357,9,0,UVX,UVX,0,0,0,0,0,0,0,442761.6875,4458202.269,2868
67366,9,0,UVX,UVX,0,0,0,0,0,0,0,442526.0938,4458273.97,2868
67371,9,0,UVX,UVX,1,0,0,0,0,0,1,442160.3193,4458319.613,2894
67373,9,0,UVX,UVX,0,0,0,0,0,0,0,442112.6204,4458325.21,2894
67374,9,0,UVX,UVX,0,0,0,0,0,0,0,441801.7502,4458329.268,2865
67375,9,0,UVX,UVX,0,0,0,0,0,0,0,441471.075,4458338.041,2893
67377,9,0,UVX,UVX,0,0,0,0,0,0,0,441305.0313,4458342.947,2851
67380,9,0,UVX,UVX,1,0,0,0,0,0,1,440904.0313,4458351.939,2851
67382,9,0,UVX,UVX,0,0,0,0,0,0,0,440484.5338,4458358.718,2850
67383,9,0,UVX,UVX,1,0,0,0,0,0,1,440091.0,4458361.924,2891
67391,9,0,UVX,UVX,0,0,0,0,0,0,0,440098.1875,4458461.508,2850
67408,9,0,UVX,UVX,0,0,0,0,0,0,0,440085.8125,4458551.653,2848
67409,9,0,UVX,UVX,0,0,0,0,0,0,0,439976.3224,4458552.244,2848
67413,9,0,UVX,UVX,0,0,0,0,0,0,0,439506.9725,4458567.18,2848
67421,9,0,UVX,UVX,1,0,0,0,0,0,1,439380.5328,4458629.972,2848
67396,9,0,UVX,UVX,0,0,0,0,0,0,0,439349.9375,4458522.91,2848
67411,9,0,UVX,UVX,0,0,0,0,0,0,0,439189.8093,4458560.683,2848
60530,9,0,UVX,UVX,0,0,0,0,0,0,0,439019.4517,4458574.795,2848
60529,9,0,UVX,UVX,0,0,0,0,0,0,0,438875.9466,4458573.432,2882
60528,9,0,UVX,UVX,0,0,0,0,0,0,0,438756.5104,4458564.804,2882
67407,9,0,UVX,UVX,0,0,0,0,0,0,0,438353.4428,4458550.053,2878
67405,9,0,UVX,UVX,0,0,0,0,0,0,0,438165.9063,4458546.888,2878
63443,9,0,UVX,UVX,0,0,0,0,0,0,0,437981.7813,4458804.845,2879
67461,9,0,UVX,UVX,0,0,0,0,0,0,0,437906.2942,4458984.802,2879
50029,9,0,UVX,UVX-,1,0,0,0,0,0,1,438356.2813,4459074.432,2882
20869,6,0,S451X,S451X,1,0,0,1,0,0,0,396180.5806,4508543.74,906
20922,6,0,S451X,S451X,0,0,0,0,0,0,0,396427.9987,4508713.171,908
21195,6,0,S451X,S451X,0,0,0,0,0,0,0,398053.2757,4509537.123,908
21464,6,0,S451X,S451X,0,0,0,0,0,0,0,399344.91,4510398.213,908
21534,6,0,S451X,S451X,0,0,0,0,0,0,0,399723.9765,4510716.442,908
21726,6,0,S451X,S451X,0,0,0,0,0,0,0,400503.169,4511544.772,907
22006,6,0,S451X,S451X,0,0,0,0,0,0,0,401648.0,4512693.0,907
22284,6,0,S451X,S451X,0,0,0,0,0,0,0,402681.0,4513792.0,907
22356,6,0,S451X,S451X,0,0,0,0,0,0,0,402974.0,4513945.0,954
22537,6,0,S451X,S451X,0,0,0,0,0,0,0,404285.0,4513920.0,907
22921,6,0,S451X,S451X,0,0,0,0,0,0,0,407079.0,4513928.0,955
23362,6,0,S451X,S451X,0,0,0,0,0,0,0,409898.0,4513867.0,1008
23497,6,0,S451X,S451X,0,0,0,0,0,0,0,410669.0,4513864.0,976
23675,6,0,S451X,S451X,0,0,0,0,0,0,0,411652.0,4513852.0,1009
23716,6,0,S451X,S451X,0,0,0,0,0,0,0,411904.0,4513845.0,1009
23829,6,0,S451X,S451X,0,0,0,0,0,0,0,412498.0,4513843.0,1010
23924,6,0,S451X,S451X,0,0,0,0,0,0,0,413136.0,4513833.0,977
24045,6,0,S451X,S451X,0,0,0,0,0,0,0,413837.0,4513826.0,978
24122,6,0,S451X,S451X,0,0,0,0,0,0,0,414374.0,4513826.0,978
24202,6,0,S451X,S451X,0,0,0,0,0,0,0,414959.0,4513735.0,978
24245,6,0,S451X,S451X,0,0,0,0,0,0,0,415471.0,4513536.0,1012
24264,6,0,S451X,S451X,0,0,0,0,0,0,0,415879.0,4513315.0,1012
24288,6,0,S451X,S451X,0,0,0,0,0,0,0,416237.0,4513149.0,1012
24319,6,0,S451X,S451X,0,0,0,0,0,0,0,416592.0,4513078.0,1012
24404,6,0,S451X,S451X,0,0,0,0,0,0,0,417236.0,4513044.0,1056
24495,6,0,S451X,S451X,0,0,0,0,0,0,0,417983.0,4513051.0,1056
24512,6,0,S451X,S451X,0,0,0,0,0,0,0,418139.0,4513057.0,1056
24623,6,0,S451X,S451X,0,0,0,0,0,0,0,418958.0,4513095.0,1057
24662,6,0,S451X,S451X,0,0,0,0,0,0,0,419225.0,4513106.0,1057
24781,6,0,S451X,S451X,0,0,0,0,0,0,0,419950.0,4513167.0,1058
24825,6,0,S451X,S451X,0,0,0,0,0,0,0,420259.0,4513182.0,1058
24881,6,0,S451X,S451X,0,0,0,0,0,0,0,420727.0,4513214.0,1058
24917,6,0,S451X,S451X,0,0,0,0,0,0,0,421145.0,4513150.0,1060
25067,6,0,S451X,S451X,0,0,0,0,0,0,0,422230.0,4513016.0,1064
25117,6,0,S451X,S451X,0,0,0,0,0,0,0,422527.0,4513013.0,1064
25127,6,0,S451X,S451X,0,0,0,0,0,0,0,422660.0,4512954.0,1064
25112,6,0,S451X,S451X,0,0,0,0,0,0,0,422741.0,4512795.0,1064
25081,6,0,S451X,S451X,0,0,0,0,0,0,0,422746.0,4512620.0,1064
25039,6,0,S451X,S451X,0,0,0,0,0,0,0,422766.0,4512325.0,1113
25033,6,0,S451X,S451X,0,0,0,0,0,0,0,422914.0,4512157.0,1113
25064,6,0,S451X,S451X,0,0,0,0,0,0,0,423132.0,4512104.0,1115
25106,6,0,S451X,S451X,0,0,0,0,0,0,0,423406.0,4512100.0,1115
25164,6,0,S451X,S451X,0,0,0,0,0,0,0,423702.0,4512093.0,1117
25179,6,0,S451X,S451X,0,0,0,0,0,0,0,423816.0,4512092.0,1117
25204,6,0,S451X,S451X,0,0,0,0,0,0,0,423941.0,4512095.0,1121
25219,6,0,S451X,S451X,1,0,0,1,0,0,0,424059.0,4512091.0,1125
25242,6,0,S451X,S451X,0,0,0,0,0,0,0,424170.0,4512091.0,1125
25258,6,0,S451X,S451X,0,0,0,0,0,0,0,424294.0,4512091.0,1125
25277,6,0,S451X,S451X,0,0,0,0,0,0,0,424403.0,4512090.0,1129
25297,6,0,S451X,S451X,1,0,0,1,0,0,0,424541.0,4512091.0,1134
25330,6,0,S451X,S451X,0,0,0,0,0,0,0,424674.0,4512089.0,1134
25339,6,0,S451X,S451X,1,0,0,1,0,0,0,424778.0,4512091.0,1134
25370,6,0,S451X,S451X,0,0,0,0,0,0,0,424905.0,4512090.0,1138
25391,6,0,S451X,S451X,1,0,0,1,0,0,0,425026.0,4512089.0,1142
25420,6,0,S451X,S451X,0,0,0,0,0,0,0,425026.0,4512212.0,1142
25439,6,0,S451X,S451X,1,0,0,1,0,0,0,425028.0,4512325.0,1142
25461,6,0,S451X,S451X,0,0,0,0,0,0,0,425030.0,4512437.0,1143
25490,6,0,S451X,S451X,1,0,0,1,0,0,0,425031.0,4512570.0,1082
25510,6,0,S451X,S451X,0,0,0,0,0,0,0,425031.0,4512685.0,1082
25540,6,0,S451X,S451X,1,0,0,1,0,0,0,425034.0,4512807.0,1082
25568,6,0,S451X,S451X,0,0,0,0,0,0,0,425036.0,4512931.0,1083
25586,6,0,S451X,S451X,1,0,0,1,0,0,0,425036.0,4513044.0,1083
25618,6,0,S451X,S451X,0,0,0,0,0,0,0,425040.0,4513176.0,1084
25635,6,0,S451X,S451X,1,0,0,1,0,0,0,425039.0,4513292.0,1037
25658,6,0,S451X,S451X,0,0,0,0,0,0,0,425040.0,4513408.0,1037
25677,6,0,S451X,S451X,1,0,0,1,0,0,0,425041.0,4513532.0,1037
25704,6,0,S451X,S451X,0,0,0,0,0,0,0,425042.0,4513653.0,1038
25720,6,0,S451X,S451X,1,0,0,1,0,0,0,425043.0,4513776.0,998
25698,6,0,S451X,S451X,0,0,0,0,0,0,0,424904.0,4513774.0,1035
25678,6,0,S451X,S451X,1,0,0,1,0,0,0,424797.0,4513777.0,1035
25657,6,0,S451X,S451X,0,0,0,0,0,0,0,424673.0,4513775.0,1035
25636,6,0,S451X,S451X,0,0,0,0,0,0,0,424557.0,4513779.0,1035
25616,6,0,S451X,S451X,0,0,0,0,0,0,0,424425.0,4513785.0,995
25592,6,0,S451X,S451X,1,0,0,1,0,0,0,424316.0,4513783.0,1033
25570,6,0,S451X,S451X,0,0,0,0,0,0,0,424187.0,4513783.0,1031
25545,6,0,S451X,S451X,1,0,0,1,0,0,0,424076.0,4513786.0,1031
25522,6,0,S451X,S451X,0,0,0,0,0,0,0,424069.0,4513664.0,1029
25493,6,0,S451X,S451X,1,0,0,1,0,0,0,424071.0,4513542.0,1028
25473,6,0,S451X,S451X,0,0,0,0,0,0,0,424069.0,4513423.0,1028
