N,X,Y,TAZID,HOT_ZONEID,geometry
1716,412553.0,4497214.0,0,0,POINT (412553 4497214)
1717,413536.0,4496769.0,0,0,POINT (413536 4496769)
1718,414024.0,4496657.0,0,0,POINT (414024 4496657)
1719,414650.0,4496749.0,0,0,POINT (414650 4496749)
1720,415197.0,4496761.0,0,0,POINT (415197 4496761)
1721,417216.0,4496714.0,0,0,POINT (417216 4496714)
1722,417797.0,4496710.0,0,0,POINT (417797 4496710)
1723,418606.0,4496651.0,0,0,POINT (418606 4496651)
1724,419375.0,4496616.0,0,0,POINT (419375 4496616)
1725,420203.0,4496608.0,0,0,POINT (420203 4496608)
1726,421008.0,4496628.0,0,0,POINT (421008 4496628)
1727,421800.0,4496667.0,0,0,POINT (421800 4496667)
1728,409092.9028,4494840.335,0,0,POINT (409092.9028 4494840.335)
1729,411486.0,4496308.0,0,0,POINT (411486 4496308)
1730,412806.0098,4496464.037,0,0,POINT (412806.0098 4496464.037)
1731,411246.2448,4495555.985,0,0,POINT (411246.2448 4495555.985)
1732,412351.6696,4495472.919,0,0,POINT (412351.6696 4495472.919)
1733,412988.0,4495566.0,0,0,POINT (412988 4495566)
1734,414086.0,4495661.0,0,0,POINT (414086 4495661)
1735,414454.543,4495299.66,0,0,POINT (414454.543 4495299.66)
1736,415137.0,4495552.0,0,0,POINT (415137 4495552)
1737,415984.0,4495337.0,0,0,POINT (415984 4495337)
1738,416921.0,4495335.0,0,0,POINT (416921 4495335)
1739,417521.0159,4495212.009,0,0,POINT (417521.0159 4495212.009)
1740,417913.0,4494919.0,0,0,POINT (417913 4494919)
1741,418546.0,4495203.0,0,0,POINT (418546 4495203)
1742,419381.0,4495346.0,0,0,POINT (419381 4495346)
1743,420132.0,4495485.0,0,0,POINT (420132 4495485)
1744,420951.0,4495584.0,0,0,POINT (420951 4495584)
1745,421720.0,4495133.0,0,0,POINT (421720 4495133)
1746,411028.9937,4494731.709,0,0,POINT (411028.9937 4494731.709)
1747,412299.0,4494732.0,0,0,POINT (412299 4494732)
1748,413114.0,4494721.0,0,0,POINT (413114 4494721)
1749,414549.0,4494209.0,0,0,POINT (414549 4494209)
1750,415295.0,4494311.0,0,0,POINT (415295 4494311)
1751,416935.0,4494300.0,0,0,POINT (416935 4494300)
1752,419370.0,4494487.0,0,0,POINT (419370 4494487)
1753,420165.0,4494561.0,0,0,POINT (420165 4494561)
1754,420964.0,4494773.0,0,0,POINT (420964 4494773)
1755,410855.0,4493944.0,0,0,POINT (410855 4493944)
1756,412067.0,4493784.0,0,0,POINT (412067 4493784)
1757,413126.0,4493912.0,0,0,POINT (413126 4493912)
1758,413738.3114,4494027.249,0,0,POINT (413738.3114 4494027.249)
1759,416121.0,4494220.0,0,0,POINT (416121 4494220)
1760,417748.0,4493833.0,0,0,POINT (417748 4493833)
1761,418548.0,4493863.0,0,0,POINT (418548 4493863)
1762,419343.0,4493775.0,0,0,POINT (419343 4493775)
1763,420170.0,4493771.0,0,0,POINT (420170 4493771)
1764,420937.0,4493775.0,0,0,POINT (420937 4493775)
1765,422031.0,4493831.0,0,0,POINT (422031 4493831)
1766,408947.0,4492590.0,0,0,POINT (408947 4492590)
1767,411230.0,4492191.0,0,0,POINT (411230 4492191)
1768,410680.0,4493165.0,0,0,POINT (410680 4493165)
1769,412251.0,4492264.0,0,0,POINT (412251 4492264)
1770,412972.0,4492634.0,0,0,POINT (412972 4492634)
1771,414303.0,4493157.0,0,0,POINT (414303 4493157)
1772,415254.0,4493267.0,0,0,POINT (415254 4493267)
1773,415987.0,4492999.0,0,0,POINT (415987 4492999)
1774,416970.0,4493672.0,0,0,POINT (416970 4493672)
1775,416875.0,4493050.0,0,0,POINT (416875 4493050)
1776,417707.3919,4493086.805,0,0,POINT (417707.3919 4493086.805)
1777,418535.0,4493014.0,0,0,POINT (418535 4493014)
1778,419350.0,4493034.0,0,0,POINT (419350 4493034)
1779,420145.0,4493016.0,0,0,POINT (420145 4493016)
1780,420935.0,4493005.0,0,0,POINT (420935 4493005)
1781,421853.0,4492994.0,0,0,POINT (421853 4492994)
1782,413754.3165,4492650.803,0,0,POINT (413754.3165 4492650.803)
1783,409479.0,4491513.0,0,0,POINT (409479 4491513)
1784,412966.0,4491314.0,0,0,POINT (412966 4491314)
1785,413727.0,4491525.0,0,0,POINT (413727 4491525)
1786,423296.0,4497456.0,0,0,POINT (423296 4497456)
1787,425044.0,4497580.0,0,0,POINT (425044 4497580)
1788,425709.0,4497654.0,0,0,POINT (425709 4497654)
1789,422589.0,4497659.0,0,0,POINT (422589 4497659)
1790,422333.0,4496998.0,0,0,POINT (422333 4496998)
1791,423778.0,4497586.0,0,0,POINT (423778 4497586)
1792,424293.0,4497480.0,0,0,POINT (424293 4497480)
1793,426038.0,4497386.0,0,0,POINT (426038 4497386)
1794,426495.0,4497590.0,0,0,POINT (426495 4497590)
1795,427208.0,4497052.0,0,0,POINT (427208 4497052)
1796,426915.0,4497670.0,0,0,POINT (426915 4497670)
1797,422317.0,4496219.0,0,0,POINT (422317 4496219)
1798,422757.0,4496871.0,0,0,POINT (422757 4496871)
1799,422709.0,4496346.0,0,0,POINT (422709 4496346)
1800,423190.0,4496546.0,0,0,POINT (423190 4496546)
1801,423704.0,4496439.0,0,0,POINT (423704 4496439)
1802,424344.0,4496502.0,0,0,POINT (424344 4496502)
1803,425132.0,4496746.0,0,0,POINT (425132 4496746)
1804,425893.0,4496674.0,0,0,POINT (425893 4496674)
1805,426465.0,4496850.0,0,0,POINT (426465 4496850)
1806,426716.0,4496222.0,0,0,POINT (426716 4496222)
1807,427242.0,4496220.0,0,0,POINT (427242 4496220)
1808,422428.0,4495054.0,0,0,POINT (422428 4495054)
1809,422779.0,4495325.0,0,0,POINT (422779 4495325)
1810,423203.0,4495672.0,0,0,POINT (423203 4495672)
1811,423739.0,4495679.0,0,0,POINT (423739 4495679)
1812,424359.0,4495652.0,0,0,POINT (424359 4495652)
1813,425148.0,4495585.0,0,0,POINT (425148 4495585)
1814,425114.634,4496152.743,0,0,POINT (425114.634 4496152.743)
1815,423252.0,4495016.0,0,0,POINT (423252 4495016)
1816,423887.0,4494904.0,0,0,POINT (423887 4494904)
1817,424365.0,4495061.0,0,0,POINT (424365 4495061)
1818,424847.8506,4494987.914,0,0,POINT (424847.8506 4494987.914)
1819,425279.0,4495204.0,0,0,POINT (425279 4495204)
1820,423984.0,4494359.0,0,0,POINT (423984 4494359)
1821,424402.0,4494363.0,0,0,POINT (424402 4494363)
1822,428157.0,4497851.0,0,0,POINT (428157 4497851)
1823,429001.0,4497856.0,0,0,POINT (429001 4497856)
1824,429807.0,4497870.0,0,0,POINT (429807 4497870)
1825,430924.0,4497856.0,0,0,POINT (430924 4497856)
1826,431497.0,4498417.0,0,0,POINT (431497 4498417)
1827,432287.0,4497503.0,0,0,POINT (432287 4497503)
1828,432906.0,4497490.0,0,0,POINT (432906 4497490)
1829,427445.0,4497840.0,0,0,POINT (427445 4497840)
1830,427511.0,4497419.0,0,0,POINT (427511 4497419)
1831,428309.0,4496957.0,0,0,POINT (428309 4496957)
1832,427902.0,4497297.0,0,0,POINT (427902 4497297)
1833,429071.0,4496840.0,0,0,POINT (429071 4496840)
1834,429846.0,4496822.0,0,0,POINT (429846 4496822)
1835,430604.0,4496756.0,0,0,POINT (430604 4496756)
1836,431540.0,4496903.0,0,0,POINT (431540 4496903)
1837,428049.0,4496279.0,0,0,POINT (428049 4496279)
1838,428971.7958,4495796.38,0,0,POINT (428971.7958 4495796.38)
1839,429254.0,4496124.0,0,0,POINT (429254 4496124)
1840,430082.8171,4495893.775,0,0,POINT (430082.8171 4495893.775)
1841,432421.0,4496360.0,0,0,POINT (432421 4496360)
1842,432867.0,4494641.0,0,0,POINT (432867 4494641)
1843,430093.0,4495263.0,0,0,POINT (430093 4495263)
1844,431048.0,4495419.0,0,0,POINT (431048 4495419)
1845,431348.0,4496049.0,0,0,POINT (431348 4496049)
1846,432258.0,4495103.0,0,0,POINT (432258 4495103)
1847,432505.6612,4493582.604,0,0,POINT (432505.6612 4493582.604)
1848,432961.5216,4492222.628,0,0,POINT (432961.5216 4492222.628)
1849,427691.2355,4496074.135,0,0,POINT (427691.2355 4496074.135)
1850,426030.0,4496086.0,0,0,POINT (426030 4496086)
1851,425934.0,4495579.0,0,0,POINT (425934 4495579)
1852,426613.0,4494973.0,0,0,POINT (426613 4494973)
1853,427421.0,4494972.0,0,0,POINT (427421 4494972)
1854,428556.0,4495228.0,0,0,POINT (428556 4495228)
1855,425204.0,4494578.0,0,0,POINT (425204 4494578)
1856,425817.2888,4494954.096,0,0,POINT (425817.2888 4494954.096)
1857,428431.0,4494525.0,0,0,POINT (428431 4494525)
1858,429242.0,4494703.0,0,0,POINT (429242 4494703)
1859,430048.0,4494307.0,0,0,POINT (430048 4494307)
1860,431205.0,4494308.0,0,0,POINT (431205 4494308)
1861,423214.0,4493900.0,0,0,POINT (423214 4493900)
1862,423923.0,4493831.0,0,0,POINT (423923 4493831)
1863,424397.0,4493754.0,0,0,POINT (424397 4493754)
1864,424840.0,4494418.0,0,0,POINT (424840 4494418)
1865,425723.351,4494352.894,0,0,POINT (425723.351 4494352.894)
1866,426488.0,4493839.0,0,0,POINT (426488 4493839)
1867,427351.0,4493872.0,0,0,POINT (427351 4493872)
1868,428209.0,4493732.0,0,0,POINT (428209 4493732)
1869,428877.0,4493679.0,0,0,POINT (428877 4493679)
1870,422861.0,4492924.0,0,0,POINT (422861 4492924)
1871,423680.0,4492972.0,0,0,POINT (423680 4492972)
1872,424270.0,4493000.0,0,0,POINT (424270 4493000)
1873,424783.0,4493077.0,0,0,POINT (424783 4493077)
1874,424883.1536,4493751.551,0,0,POINT (424883.1536 4493751.551)
1875,425188.0,4493037.0,0,0,POINT (425188 4493037)
1876,425140.9366,4493714.117,0,0,POINT (425140.9366 4493714.117)
1877,425697.0,4493732.0,0,0,POINT (425697 4493732)
1878,425729.0,4492998.0,0,0,POINT (425729 4492998)
1879,426509.0,4492976.0,0,0,POINT (426509 4492976)
1880,427317.0,4493050.0,0,0,POINT (427317 4493050)
1881,428164.0,4493020.0,0,0,POINT (428164 4493020)
1882,429099.0,4492895.0,0,0,POINT (429099 4492895)
1883,430244.0,4493087.0,0,0,POINT (430244 4493087)
1884,431470.0,4493093.0,0,0,POINT (431470 4493093)
1885,422827.0,4492281.0,0,0,POINT (422827 4492281)
1886,423615.0,4492046.0,0,0,POINT (423615 4492046)
1887,424283.0,4492346.0,0,0,POINT (424283 4492346)
1888,424803.0,4492140.0,0,0,POINT (424803 4492140)
1889,425201.0,4492221.0,0,0,POINT (425201 4492221)
1890,425720.0,4492214.0,0,0,POINT (425720 4492214)
1891,426598.8514,4492057.054,0,0,POINT (426598.8514 4492057.054)
1892,427372.0,4492168.0,0,0,POINT (427372 4492168)
1893,428153.0,4492147.0,0,0,POINT (428153 4492147)
1894,428888.0,4492147.0,0,0,POINT (428888 4492147)
1895,429724.0,4492080.0,0,0,POINT (429724 4492080)
1896,431531.0,4492395.0,0,0,POINT (431531 4492395)
1897,424238.0,4491747.0,0,0,POINT (424238 4491747)
1898,424868.0,4491176.0,0,0,POINT (424868 4491176)
1899,425584.0,4491538.0,0,0,POINT (425584 4491538)
1900,426422.2483,4491463.367,0,0,POINT (426422.2483 4491463.367)
1901,427346.0,4491359.0,0,0,POINT (427346 4491359)
1902,427902.0,4491353.0,0,0,POINT (427902 4491353)
1903,428540.0,4491255.0,0,0,POINT (428540 4491255)
1904,429674.0,4491145.0,0,0,POINT (429674 4491145)
1905,430653.0,4491697.0,0,0,POINT (430653 4491697)
1906,432032.0,4491646.0,0,0,POINT (432032 4491646)
1907,433140.6808,4491741.423,0,0,POINT (433140.6808 4491741.423)
1908,424180.0,4491071.0,0,0,POINT (424180 4491071)
1909,424916.0,4490537.0,0,0,POINT (424916 4490537)
1910,425695.0,4490728.0,0,0,POINT (425695 4490728)
1911,426824.0,4490527.0,0,0,POINT (426824 4490527)
1912,427453.0,4490734.0,0,0,POINT (427453 4490734)
1913,427328.0,4490414.0,0,0,POINT (427328 4490414)
1914,428426.0,4490527.0,0,0,POINT (428426 4490527)
1915,430711.0,4490790.0,0,0,POINT (430711 4490790)
1916,431791.7338,4490200.843,0,0,POINT (431791.7338 4490200.843)
1917,432378.0,4490399.0,0,0,POINT (432378 4490399)
1918,424247.0,4490495.0,0,0,POINT (424247 4490495)
1919,424359.3739,4489780.001,0,0,POINT (424359.3739 4489780.001)
1920,425027.0,4489750.0,0,0,POINT (425027 4489750)
1921,425806.0,4489711.0,0,0,POINT (425806 4489711)
1922,426473.0,4489679.0,0,0,POINT (426473 4489679)
1923,427352.0,4489735.0,0,0,POINT (427352 4489735)
1924,428079.3114,4489847.636,0,0,POINT (428079.3114 4489847.636)
1925,428857.1165,4489791.274,0,0,POINT (428857.1165 4489791.274)
1926,429605.0,4490354.0,0,0,POINT (429605 4490354)
1927,430558.0,4489568.0,0,0,POINT (430558 4489568)
1928,424364.0,4488996.0,0,0,POINT (424364 4488996)
1929,425009.0,4488967.0,0,0,POINT (425009 4488967)
1930,425812.0,4488930.0,0,0,POINT (425812 4488930)
1931,426569.0,4488900.0,0,0,POINT (426569 4488900)
1932,427315.0,4488908.0,0,0,POINT (427315 4488908)
1933,428142.0,4488900.0,0,0,POINT (428142 4488900)
1934,429086.3248,4489043.529,0,0,POINT (429086.3248 4489043.529)
1935,431152.0,4488882.0,0,0,POINT (431152 4488882)
1936,431642.0,4488439.0,0,0,POINT (431642 4488439)
1937,426551.0,4488328.0,0,0,POINT (426551 4488328)
1938,427327.0,4487682.0,0,0,POINT (427327 4487682)
1939,428079.0,4487779.0,0,0,POINT (428079 4487779)
1940,429000.0,4488296.0,0,0,POINT (429000 4488296)
1941,430254.0,4488292.0,0,0,POINT (430254 4488292)
1942,428966.0,4487488.0,0,0,POINT (428966 4487488)
1943,430239.0,4487599.0,0,0,POINT (430239 4487599)
1944,414571.0,4492217.0,0,0,POINT (414571 4492217)
1945,415622.0,4492298.0,0,0,POINT (415622 4492298)
1946,416906.0,4492228.0,0,0,POINT (416906 4492228)
1947,417718.0,4492198.0,0,0,POINT (417718 4492198)
1948,418506.0,4492220.0,0,0,POINT (418506 4492220)
1949,419333.0,4492206.0,0,0,POINT (419333 4492206)
1950,420142.0,4492227.0,0,0,POINT (420142 4492227)
1951,420920.0,4492206.0,0,0,POINT (420920 4492206)
1952,421732.0,4492171.0,0,0,POINT (421732 4492171)
1953,414511.0,4491473.0,0,0,POINT (414511 4491473)
1954,415693.0,4491493.0,0,0,POINT (415693 4491493)
1955,416858.0,4491411.0,0,0,POINT (416858 4491411)
1956,417685.0,4491249.0,0,0,POINT (417685 4491249)
1957,418502.0,4491201.0,0,0,POINT (418502 4491201)
1958,419362.0,4491211.0,0,0,POINT (419362 4491211)
1959,420041.4932,4491432.678,0,0,POINT (420041.4932 4491432.678)
1960,420942.0,4491207.0,0,0,POINT (420942 4491207)
1961,421775.0,4491121.0,0,0,POINT (421775 4491121)
1962,422603.0,4490883.0,0,0,POINT (422603 4490883)
1963,423131.0,4491616.0,0,0,POINT (423131 4491616)
1964,410980.4317,4490445.472,0,0,POINT (410980.4317 4490445.472)
1965,412159.0,4490620.0,0,0,POINT (412159 4490620)
1966,412919.0,4490365.0,0,0,POINT (412919 4490365)
1967,413790.3282,4490594.138,0,0,POINT (413790.3282 4490594.138)
1968,415513.9891,4490841.844,0,0,POINT (415513.9891 4490841.844)
1969,416178.0,4490841.0,0,0,POINT (416178 4490841)
1970,416720.1677,4490824.89,0,0,POINT (416720.1677 4490824.89)
1971,420139.0,4490803.0,0,0,POINT (420139 4490803)
1972,423262.0,4490904.0,0,0,POINT (423262 4490904)
1973,423648.0,4490883.0,0,0,POINT (423648 4490883)
1974,411909.4905,4489574.669,0,0,POINT (411909.4905 4489574.669)
1975,413952.0,4489713.0,0,0,POINT (413952 4489713)
1976,414578.0,4490225.0,0,0,POINT (414578 4490225)
1977,415166.0,4489673.0,0,0,POINT (415166 4489673)
1978,415775.0,4490045.0,0,0,POINT (415775 4490045)
1979,416346.0,4490316.0,0,0,POINT (416346 4490316)
1980,416891.3313,4490174.002,0,0,POINT (416891.3313 4490174.002)
1981,417744.1485,4490028.506,0,0,POINT (417744.1485 4490028.506)
1982,418504.0,4489740.0,0,0,POINT (418504 4489740)
1983,419294.0,4489608.0,0,0,POINT (419294 4489608)
1984,420132.0,4490139.0,0,0,POINT (420132 4490139)
1985,420703.0,4489621.0,0,0,POINT (420703 4489621)
1986,421088.0,4489344.0,0,0,POINT (421088 4489344)
1987,421989.0,4489836.0,0,0,POINT (421989 4489836)
1988,423358.0,4489617.0,0,0,POINT (423358 4489617)
1989,423798.0,4489278.0,0,0,POINT (423798 4489278)
1990,409797.0,4488430.0,0,0,POINT (409797 4488430)
1991,410441.0,4489664.0,0,0,POINT (410441 4489664)
1992,410467.2079,4488628.742,0,0,POINT (410467.2079 4488628.742)
1993,411281.005,4489520.238,0,0,POINT (411281.005 4489520.238)
1994,412686.0,4489022.0,0,0,POINT (412686 4489022)
1995,413258.156,4489257.706,0,0,POINT (413258.156 4489257.706)
1996,414462.5456,4489045.637,0,0,POINT (414462.5456 4489045.637)
1997,416090.0,4489234.0,0,0,POINT (416090 4489234)
1998,416761.0,4489542.0,0,0,POINT (416761 4489542)
1999,417019.0,4488960.0,0,0,POINT (417019 4488960)
2000,417718.0,4489096.0,0,0,POINT (417718 4489096)
2001,420084.0,4489125.0,0,0,POINT (420084 4489125)
2002,421840.0,4488919.0,0,0,POINT (421840 4488919)
2003,422948.0,4488922.0,0,0,POINT (422948 4488922)
2004,411165.0,4488152.0,0,0,POINT (411165 4488152)
2005,411123.0,4488735.0,0,0,POINT (411123 4488735)
2006,411921.382,4488283.642,0,0,POINT (411921.382 4488283.642)
2007,412896.0,4488252.0,0,0,POINT (412896 4488252)
2008,413445.0,4488237.0,0,0,POINT (413445 4488237)
2009,413774.323,4488569.483,0,0,POINT (413774.323 4488569.483)
2010,414758.0,4488516.0,0,0,POINT (414758 4488516)
2011,415045.0,4488141.0,0,0,POINT (415045 4488141)
2012,415786.1667,4488440.439,0,0,POINT (415786.1667 4488440.439)
2013,416355.3796,4488185.568,0,0,POINT (416355.3796 4488185.568)
2014,416955.0,4488208.0,0,0,POINT (416955 4488208)
2015,417635.0,4488215.0,0,0,POINT (417635 4488215)
2016,418426.0,4488185.0,0,0,POINT (418426 4488185)
2017,419301.0,4488391.0,0,0,POINT (419301 4488391)
2018,420104.0,4488180.0,0,0,POINT (420104 4488180)
2019,420895.0,4488342.0,0,0,POINT (420895 4488342)
2020,421768.0,4488205.0,0,0,POINT (421768 4488205)
2021,414199.0,4488024.0,0,0,POINT (414199 4488024)
2022,411096.9805,4487336.481,0,0,POINT (411096.9805 4487336.481)
2023,412087.0,4487240.0,0,0,POINT (412087 4487240)
2024,412745.9602,4487086.04,0,0,POINT (412745.9602 4487086.04)
2025,413108.0,4487466.0,0,0,POINT (413108 4487466)
2026,413702.0,4487752.0,0,0,POINT (413702 4487752)
2027,414337.6013,4487055.69,0,0,POINT (414337.6013 4487055.69)
2028,414885.0,4487136.0,0,0,POINT (414885 4487136)
2029,413732.0,4486860.0,0,0,POINT (413732 4486860)
2030,412105.0,4486035.0,0,0,POINT (412105 4486035)
2031,412842.0,4485856.0,0,0,POINT (412842 4485856)
2032,413581.0,4486108.0,0,0,POINT (413581 4486108)
2033,414240.1877,4485626.035,0,0,POINT (414240.1877 4485626.035)
2034,409344.0,4485250.0,0,0,POINT (409344 4485250)
2035,411155.3012,4484881.215,0,0,POINT (411155.3012 4484881.215)
2036,410549.4407,4485342.559,0,0,POINT (410549.4407 4485342.559)
2037,412122.0,4484975.0,0,0,POINT (412122 4484975)
2038,412809.0,4485022.0,0,0,POINT (412809 4485022)
2039,413736.0,4485005.0,0,0,POINT (413736 4485005)
2040,414529.3595,4485221.195,0,0,POINT (414529.3595 4485221.195)
2041,409507.0,4483948.0,0,0,POINT (409507 4483948)
2042,411935.0,4484034.0,0,0,POINT (411935 4484034)
2043,412726.0,4484227.0,0,0,POINT (412726 4484227)
2044,410630.0,4483644.0,0,0,POINT (410630 4483644)
2045,412804.0,4483482.0,0,0,POINT (412804 4483482)
2046,413598.0,4483600.0,0,0,POINT (413598 4483600)
2047,415356.02,4483509.863,0,0,POINT (415356.02 4483509.863)
2048,410863.0,4481939.0,0,0,POINT (410863 4481939)
2049,412053.0,4483241.0,0,0,POINT (412053 4483241)
2050,412415.0,4482444.0,0,0,POINT (412415 4482444)
2051,413534.0,4482472.0,0,0,POINT (413534 4482472)
2052,414206.0,4482764.0,0,0,POINT (414206 4482764)
2053,416088.4122,4482650.571,0,0,POINT (416088.4122 4482650.571)
2054,413537.0,4481508.0,0,0,POINT (413537 4481508)
2055,414095.0,4482228.0,0,0,POINT (414095 4482228)
2056,415825.797,4481020.676,0,0,POINT (415825.797 4481020.676)
2057,414825.949,4482030.995,0,0,POINT (414825.949 4482030.995)
2058,417005.7153,4481461.34,0,0,POINT (417005.7153 4481461.34)
2059,417956.0,4479778.0,0,0,POINT (417956 4479778)
2060,418662.0115,4480318.753,0,0,POINT (418662.0115 4480318.753)
2061,420271.0,4478306.0,0,0,POINT (420271 4478306)
2062,415626.0,4487070.0,0,0,POINT (415626 4487070)
2063,416261.0,4487253.0,0,0,POINT (416261 4487253)
2064,416966.0,4487006.0,0,0,POINT (416966 4487006)
2065,417504.0,4486992.0,0,0,POINT (417504 4486992)
2066,418312.0,4487111.0,0,0,POINT (418312 4487111)
2067,419266.0,4486951.0,0,0,POINT (419266 4486951)
2068,419297.0,4487984.0,0,0,POINT (419297 4487984)
2069,420020.0,4487060.0,0,0,POINT (420020 4487060)
2070,420946.0,4487079.0,0,0,POINT (420946 4487079)
2071,421686.0,4487065.0,0,0,POINT (421686 4487065)
2072,414587.0,4485858.0,0,0,POINT (414587 4485858)
2073,415382.8433,4485824.595,0,0,POINT (415382.8433 4485824.595)
2074,416135.0866,4485756.573,0,0,POINT (416135.0866 4485756.573)
2075,416889.6222,4485730.11,0,0,POINT (416889.6222 4485730.11)
2076,417675.4429,4485790.227,0,0,POINT (417675.4429 4485790.227)
2077,418326.0,4485700.0,0,0,POINT (418326 4485700)
2078,419248.0,4485769.0,0,0,POINT (419248 4485769)
2079,419979.0,4485686.0,0,0,POINT (419979 4485686)
2080,420855.0,4485581.0,0,0,POINT (420855 4485581)
2081,421841.0,4485591.0,0,0,POINT (421841 4485591)
2082,415478.8744,4485096.36,0,0,POINT (415478.8744 4485096.36)
2083,416215.1125,4484980.322,0,0,POINT (416215.1125 4484980.322)
2084,416911.0927,4484939.995,0,0,POINT (416911.0927 4484939.995)
2085,417529.4434,4484961.466,0,0,POINT (417529.4434 4484961.466)
2086,418349.0,4484924.0,0,0,POINT (418349 4484924)
2087,419203.0,4484964.0,0,0,POINT (419203 4484964)
2088,419994.2581,4485004.407,0,0,POINT (419994.2581 4485004.407)
2089,413555.0,4484419.0,0,0,POINT (413555 4484419)
2090,414184.0,4483973.0,0,0,POINT (414184 4483973)
2091,414598.2478,4484351.026,0,0,POINT (414598.2478 4484351.026)
2092,415316.1372,4484184.244,0,0,POINT (415316.1372 4484184.244)
2093,416591.0,4484165.0,0,0,POINT (416591 4484165)
2094,417636.796,4484124.116,0,0,POINT (417636.796 4484124.116)
2095,418456.0,4484157.0,0,0,POINT (418456 4484157)
2096,419110.0,4484189.0,0,0,POINT (419110 4484189)
2097,419892.0,4484132.0,0,0,POINT (419892 4484132)
2098,420855.0,4484331.0,0,0,POINT (420855 4484331)
2099,421863.0,4484415.0,0,0,POINT (421863 4484415)
2100,414311.0,4483274.0,0,0,POINT (414311 4483274)
2101,422588.0,4487703.0,0,0,POINT (422588 4487703)
2102,423117.0,4487857.0,0,0,POINT (423117 4487857)
2103,423707.0,4488021.0,0,0,POINT (423707 4488021)
2104,424221.0,4487471.0,0,0,POINT (424221 4487471)
2105,424900.0,4488137.0,0,0,POINT (424900 4488137)
2106,425599.0,4488026.0,0,0,POINT (425599 4488026)
2107,426013.0,4488137.0,0,0,POINT (426013 4488137)
2108,424967.0,4487009.0,0,0,POINT (424967 4487009)
2109,425774.0,4487009.0,0,0,POINT (425774 4487009)
2110,426609.0,4487474.0,0,0,POINT (426609 4487474)
2111,423760.0,4487020.0,0,0,POINT (423760 4487020)
2112,426418.0,4486908.0,0,0,POINT (426418 4486908)
2113,427307.0,4486677.0,0,0,POINT (427307 4486677)
2114,427958.0,4486529.0,0,0,POINT (427958 4486529)
2115,428951.0,4486705.0,0,0,POINT (428951 4486705)
2116,429829.0,4486737.0,0,0,POINT (429829 4486737)
2117,422844.0,4485753.0,0,0,POINT (422844 4485753)
2118,423784.0,4486082.0,0,0,POINT (423784 4486082)
2119,424332.0228,4485910.27,0,0,POINT (424332.0228 4485910.27)
2120,424898.0,4485936.0,0,0,POINT (424898 4485936)
2121,425764.0,4486219.0,0,0,POINT (425764 4486219)
2122,426499.0,4486190.0,0,0,POINT (426499 4486190)
2123,427210.0,4486077.0,0,0,POINT (427210 4486077)
2124,428015.0,4485309.0,0,0,POINT (428015 4485309)
2125,428059.0,4486231.0,0,0,POINT (428059 4486231)
2126,428832.8492,4485859.037,0,0,POINT (428832.8492 4485859.037)
2127,423676.0214,4484821.478,0,0,POINT (423676.0214 4484821.478)
2128,424268.0,4484771.0,0,0,POINT (424268 4484771)
2129,424903.0,4484679.0,0,0,POINT (424903 4484679)
2130,425733.0,4485468.0,0,0,POINT (425733 4485468)
2131,426353.0,4485401.0,0,0,POINT (426353 4485401)
2132,427157.0,4485356.0,0,0,POINT (427157 4485356)
2133,422648.0,4484079.0,0,0,POINT (422648 4484079)
2134,423329.058,4484216.868,0,0,POINT (423329.058 4484216.868)
2135,425860.0,4484664.0,0,0,POINT (425860 4484664)
2136,427061.0,4484387.0,0,0,POINT (427061 4484387)
2137,428780.0,4484356.0,0,0,POINT (428780 4484356)
2138,422883.0,4483014.0,0,0,POINT (422883 4483014)
2139,423906.0,4483898.0,0,0,POINT (423906 4483898)
2140,423659.9728,4483300.205,0,0,POINT (423659.9728 4483300.205)
2141,424231.3644,4483319.657,0,0,POINT (424231.3644 4483319.657)
2142,424761.0,4483394.0,0,0,POINT (424761 4483394)
2143,424736.0,4483901.0,0,0,POINT (424736 4483901)
2144,425340.0,4483232.0,0,0,POINT (425340 4483232)
2145,426170.0,4483396.0,0,0,POINT (426170 4483396)
2146,427101.0,4483203.0,0,0,POINT (427101 4483203)
2147,428357.0,4483234.0,0,0,POINT (428357 4483234)
2148,428807.0,4482270.0,0,0,POINT (428807 4482270)
2149,423774.0,4482469.0,0,0,POINT (423774 4482469)
2150,424844.0,4482767.0,0,0,POINT (424844 4482767)
2151,425566.0,4482567.0,0,0,POINT (425566 4482567)
2152,427318.0,4482450.0,0,0,POINT (427318 4482450)
2153,424355.0,4482194.0,0,0,POINT (424355 4482194)
2154,424689.0,4482031.0,0,0,POINT (424689 4482031)
2155,425572.0,4481649.0,0,0,POINT (425572 4481649)
2156,428112.6593,4481287.397,0,0,POINT (428112.6593 4481287.397)
2157,423284.0,4480296.0,0,0,POINT (423284 4480296)
2158,424240.0,4481334.0,0,0,POINT (424240 4481334)
2159,424787.0,4480573.0,0,0,POINT (424787 4480573)
2160,426956.0,4480825.0,0,0,POINT (426956 4480825)
2161,422912.0,4479113.0,0,0,POINT (422912 4479113)
2162,416779.0,4483185.0,0,0,POINT (416779 4483185)
2163,417614.0,4483176.0,0,0,POINT (417614 4483176)
2164,418471.0,4483142.0,0,0,POINT (418471 4483142)
2165,419269.0,4483104.0,0,0,POINT (419269 4483104)
2166,420009.0,4483161.0,0,0,POINT (420009 4483161)
