TAZID,AreaTAZ,WalkBuff,AreaLocal,WalkLocal
1835,1030317.6340247293,1,515437.2131156487,50.0
1836,955850.3199994713,1,704871.5862644612,74.0
1837,792302.4500002541,1,654340.8992744393,83.0
1838,731941.33000028,1,365518.22938484926,50.0
1839,482324.5190051196,1,471618.86826086324,98.0
1840,582366.585918323,1,363785.3080833174,62.0
1843,802494.9745354529,1,488984.5806651078,61.0
1849,199395.3949998914,1,199395.3949998915,100.0
1850,394370.6216148834,1,394370.62161488336,100.0
1851,227225.9649997425,1,227225.9649997425,100.0
1852,1301546.354999598,1,523262.4678606724,40.0
1853,1310309.1949997677,1,527510.035655813,40.0
1854,900232.0299998746,1,321967.6811964083,36.0
1855,286254.9672499733,1,211521.26821352832,74.0
1856,561214.0600001335,1,128096.26914837972,23.0
1857,1048017.0500001472,1,271413.8167453959,26.0
1858,611401.4449999378,1,609172.145019845,100.0
1859,1106015.6749998191,1,777332.96233216,70.0
1861,1032648.0600002017,1,1032648.0600002019,100.0
1862,350152.6599998928,1,350152.6599998928,100.0
1863,295795.15500021074,1,295795.1550002107,100.0
1864,321539.951449948,1,321539.9514499481,100.0
1865,485212.2104457836,1,26769.40975936872,6.0
1866,547402.1550002729,1,332609.92034902354,61.0
1867,554341.010000055,1,1005.4648309296399,0.0
1869,462740.2449999532,1,284765.71707900526,62.0
1870,823477.6084996205,1,783141.6378260412,95.0
1871,232892.34020089207,1,232892.34020089195,100.0
1872,628954.5449999798,1,628954.5449999798,100.0
1873,332835.9913089405,1,332835.9913089405,100.0
1874,282003.7637049806,1,282003.7637049806,100.0
1875,310680.5155203913,1,286927.1249568215,92.0
1876,187771.84431472028,1,187771.84431472037,100.0
1877,523521.02677667746,1,523521.02677667746,100.0
1878,669249.0399999362,1,639802.2946210926,96.0
1879,607518.3599997616,1,604332.1045936152,99.0
1880,873991.5450000599,1,564702.3356260512,65.0
1881,575363.8400002406,1,414985.2831620712,72.0
1882,789132.8600001048,1,782657.6356341721,99.0
1883,2156709.699999881,1,1149143.86959149,53.0
1885,1058123.4877747868,1,469610.4400772087,44.0
1886,404321.46877893305,1,404321.46877893293,100.0
1887,407289.07737669663,1,407289.07737669663,100.0
1888,467284.3260136835,1,467284.3260136833,100.0
1889,279567.08854308515,1,236607.37577180812,85.0
1890,676956.889999983,1,428761.9713908493,63.0
1891,674189.7350001034,1,489022.4555797358,73.0
1892,667730.8849998615,1,547654.7980816129,82.0
1893,614833.3199998887,1,509261.6232733933,83.0
1894,533186.8399999454,1,473335.63424457656,89.0
1895,792573.3050001218,1,704955.0474661823,89.0
1897,531530.0748489889,1,531530.0748489886,100.0
1898,326162.2417550214,1,326162.2417550214,100.0
1899,491991.77386034356,1,305041.5914014686,62.0
1903,1018273.1600000855,1,611.3854114569317,0.0
1904,1244330.2100001087,1,21998.831273284726,2.0
1905,1178176.2199999539,1,50060.200702113405,4.0
1908,431687.0638483341,1,431411.8120406172,100.0
1909,604152.2236982234,1,117884.03399481086,20.0
1910,979983.8626503263,1,150625.0666878319,15.0
1918,403339.1800001544,1,278545.2936708559,69.0
1919,444044.58500017243,1,341521.96233236685,77.0
1928,306807.7614809989,1,301552.1800029308,98.0
1929,800523.8758657952,1,1653.3690394404623,0.0
1938,1293950.4851355199,1,152193.01539769964,12.0
1939,1207113.297559841,1,7759.179409292293,1.0
1944,467004.53590018884,1,186638.19138186093,40.0
1945,1390519.2749999799,1,366525.4136312832,26.0
1950,648168.364999685,1,516465.91245847545,80.0
1951,661004.4050003801,1,521888.96662583353,79.0
1952,897583.619999774,1,3380.956264896151,0.0
1959,561503.902353776,1,431161.55701674003,77.0
1960,958855.1810044514,1,875042.3152107041,91.0
1961,988448.8950001259,1,365114.723843669,37.0
1962,1150883.265000321,1,497532.4180208556,43.0
1963,320053.13361335365,1,249799.5030318041,78.0
1971,414217.33256928145,1,347290.64863212506,84.0
1972,655001.4799997305,1,601694.0189762153,92.0
1973,430688.77627836884,1,430688.77627836884,100.0
1984,786637.9772012177,1,333185.4040306799,42.0
1985,886299.4600000002,1,641019.4959495995,72.0
1986,740076.6100001336,1,740076.6100001333,100.0
1987,1751712.5400003153,1,1699551.1716613169,97.0
1988,704230.1900001335,1,695421.8131636139,99.0
1989,769678.8649996229,1,769678.8649996229,100.0
2002,834488.1849995228,1,834488.1849995222,100.0
2003,741346.815000006,1,541046.9171223567,73.0
2019,380710.62799983873,1,88247.36055639075,23.0
2020,733745.3785002978,1,253340.95311278195,35.0
2101,1367279.2693938178,1,187676.15665062497,14.0
2102,1048975.6694328,1,499744.7957796446,48.0
2103,505501.91500016925,1,505501.9150001693,100.0
2104,747521.7899998409,1,747521.7899998414,100.0
2105,828816.643855875,1,226509.78945842542,27.0
2108,877246.531999842,1,642728.2309836948,73.0
2109,1086528.3240496912,1,583250.2233882908,54.0
2110,732697.6253463688,1,212259.41008569056,29.0
2111,613925.0121600605,1,613740.5616170045,100.0
2112,277468.84000044427,1,255471.35350658343,92.0
2113,357198.524989523,1,357198.52498952294,100.0
2114,246005.8166025968,1,160359.66745858628,65.0
2117,2019037.865995824,1,1420941.9995896628,70.0
2118,877937.9887972468,1,877937.988797247,100.0
2119,422457.0850001193,1,422457.0850001193,100.0
2120,994421.6550001908,1,910346.592654123,92.0
2121,673681.9099997999,1,566357.2359456036,84.0
2122,500244.69196121907,1,437632.2672571622,87.0
2123,679617.5642091611,1,623800.3298467974,92.0
2124,1119058.198172303,1,56823.52864692446,5.0
2125,175625.22389266602,1,59329.59291908266,34.0
2127,695991.6413079946,1,521702.432489959,75.0
2128,643582.2299998137,1,643582.2299998133,100.0
2129,1070332.8949995819,1,856915.8336723507,80.0
2132,943780.4650002501,1,135.72599144399362,0.0
2134,572937.1698986284,1,32293.422784376842,6.0
2139,488815.310000525,1,273994.9879221926,56.0
2140,629510.2550004796,1,101265.06753240699,16.0
2141,487139.21999957523,1,487139.2199995753,100.0
2142,318950.26499976794,1,318950.26499976794,100.0
2143,187130.05000013573,1,187130.0500001357,100.0
2144,517540.500000232,1,86258.26631967202,17.0
2149,827401.3800000128,1,656095.3200768002,79.0
2150,460505.32000016415,1,399219.72546184313,87.0
2153,388857.8999999678,1,388857.89999996766,100.0
2154,343868.63407472224,1,223535.498329881,65.0
2157,1063121.5450004244,1,937762.0447193473,88.0
2158,1149501.324775202,1,573231.4342266563,50.0
2159,2048629.6750865043,1,31712.30747880796,2.0
2161,1024258.257944847,1,821661.3479830289,80.0
2170,599557.1650000777,1,1068.0883391791947,0.0
2178,895241.6350005891,1,166736.85458000217,19.0
2179,407757.0350001265,1,407757.0350001265,100.0
2182,1223845.4000001657,1,999.0223134044261,0.0
2183,591482.734999405,1,212554.35722022585,36.0
2184,714043.8949998829,1,714043.894999883,100.0
2185,2812911.468684288,1,1365125.0615633551,49.0
2186,2891078.2536458503,1,16598.571320755058,1.0
2200,60898515.24218101,1,79375.58946343485,0.0
2202,33440576.15580367,1,26423.75794335837,0.0
2205,14068960.299761347,1,95500.08969187796,1.0
2208,11730358.155074766,1,429408.0440252529,4.0
2211,51867147.84633511,1,45874.096530870025,0.0
225,781022.1439406597,1,128953.95161350645,17.0
227,1244996.060000466,1,294786.92501499143,24.0
229,802963.3200001821,1,299864.7216478729,37.0
230,661990.1050002247,1,539532.7499129104,82.0
231,1828499.510000216,1,1827734.4843299799,100.0
234,1099032.5699997891,1,617468.5163236994,56.0
236,1549289.3860003094,1,758969.5918646703,49.0
237,626963.6599992396,1,57719.25094468267,9.0
241,1759493.3719015254,1,410950.7770512443,23.0
244,729104.222784946,1,697087.5404817403,96.0
245,1335433.0945651801,1,1246994.1511025873,93.0
246,823833.6950003554,1,384076.1822270575,47.0
252,1587079.8749998547,1,1249768.4638799967,79.0
253,1433624.9550000317,1,1244503.369049388,87.0
254,1433329.8049995583,1,249130.82335175842,17.0
257,652910.6299999892,1,652910.6299999894,100.0
258,251305.70500020642,1,192452.21256461486,77.0
262,1589840.8237644397,1,50456.419330377415,3.0
263,794311.6559338248,1,48377.42768345379,6.0
264,1601606.9698345363,1,583385.4986883182,36.0
265,801389.0591899455,1,458839.7433449398,57.0
266,479054.3529826649,1,309328.20169510733,65.0
267,535099.4419570304,1,243646.40895721802,46.0
268,261039.31057996923,1,247770.89223651527,95.0
269,677006.63976999,1,402757.57988897536,59.0
270,323125.80999997194,1,180499.54283545632,56.0
271,735610.1815000945,1,732407.2209368777,100.0
272,563774.6950165568,1,563774.6950165569,100.0
273,561095.4945001717,1,560881.5775900336,100.0
274,1244532.048568462,1,815905.2870405584,66.0
276,912058.3450000386,1,668582.0289229174,73.0
277,190016.39000032132,1,134104.00880617517,71.0
278,985744.5149997093,1,867346.1237352972,88.0
279,491937.25500002643,1,234002.24214639617,48.0
280,330253.8099999955,1,330253.8099999956,100.0
281,1510092.7027625788,1,614058.8247913679,41.0
282,1152023.1750006415,1,807885.9065716943,70.0
283,693330.9500006521,1,526035.200699806,76.0
286,347224.07506021956,1,266075.0873019049,77.0
288,1701597.0400000513,1,805288.5009160094,47.0
289,995778.6699998928,1,995778.6699998928,100.0
290,429145.9999997878,1,335218.08003494417,78.0
291,873445.1799994088,1,668487.6786415899,77.0
292,1543093.0650000249,1,1286818.075284328,83.0
293,1137105.2499998682,1,1084723.0852348553,95.0
294,939049.4400002811,1,939049.4400002811,100.0
300,828677.0950007198,1,206796.5187673224,25.0
301,338601.99900014006,1,338601.9990001401,100.0
304,1146933.3599995826,1,537314.6814743084,47.0
308,904253.3299998544,1,40266.78040040061,4.0
309,1309551.4600004316,1,1034806.5074789601,79.0
310,860517.9449998727,1,42196.80663127993,5.0
311,1546882.759999705,1,1095535.8704727492,71.0
312,1421162.3499997482,1,747682.8397895343,53.0
313,758754.8540403862,1,710543.2894283467,94.0
314,829136.6771852395,1,342677.2348552922,41.0
315,1330385.1450000436,1,701971.6747795764,53.0
316,1018496.9749996029,1,1018496.9749996031,100.0
317,598578.2470933399,1,585495.4362465275,98.0
319,1585850.340000959,1,1519848.4918580393,96.0
320,953678.8404070964,1,717856.3209583064,75.0
321,824885.3150000696,1,753791.4027906082,91.0
322,397218.64499968337,1,397218.64499968337,100.0
323,177444.76000002332,1,177444.76000002332,100.0
324,913227.0349999995,1,913227.0349999993,100.0
325,698616.4792868119,1,582030.4002512194,83.0
326,2623511.7149992846,1,2269601.658788771,87.0
327,791961.5650000295,1,738838.4560124058,93.0
328,572110.7150005971,1,572110.7150005971,100.0
329,948809.1045302076,1,948547.547525152,100.0
330,569181.1582056392,1,569181.1582056386,100.0
331,533480.1562942012,1,533480.1562942013,100.0
332,507819.556282609,1,155895.60760991756,31.0
333,803661.2099994725,1,742276.748178681,92.0
334,573270.859999992,1,573270.859999992,100.0
335,572577.6650000783,1,571152.2260641028,100.0
336,444402.05089419254,1,444402.0508941922,100.0
337,552986.8900167969,1,552986.8900167965,100.0
338,1121865.763190819,1,203344.63895918138,18.0
339,355143.99000039656,1,256890.81636543738,72.0
340,898054.9650004033,1,860566.6582546721,96.0
341,192090.84500016275,1,192090.84500016275,100.0
342,197647.23999988363,1,197647.23999988363,100.0
343,198102.82999992179,1,198102.82999992179,100.0
344,452937.3699998421,1,452937.3699998421,100.0
345,370962.77000013035,1,370962.7700001304,100.0
346,476462.38499958866,1,476462.38499958883,100.0
347,533032.3394530708,1,533032.3394530705,100.0
348,1251662.6757414294,1,414649.05463305867,33.0
349,156002.50117749174,1,156002.50117749174,100.0
350,302816.0934681202,1,246525.49017033866,81.0
351,796416.9649997827,1,776532.5670144287,98.0
352,346149.6099998219,1,346149.6099998218,100.0
353,261910.92578828003,1,261910.92578828003,100.0
354,78008.46999987931,1,78008.4699998793,100.0
355,67876.22000005114,1,67876.22000005114,100.0
356,80090.82000016539,1,80090.82000016539,100.0
357,63553.544999981736,1,63553.54499998174,100.0
358,66041.25499990488,1,66041.25499990488,100.0
359,83751.719999973,1,83751.71999997298,100.0
360,544064.0700002222,1,544064.0700002223,100.0
361,511739.13499991974,1,511739.13499991974,100.0
362,492955.76308752096,1,360567.48865842755,73.0
364,475405.867000161,1,475405.8670001608,100.0
365,471283.5450001476,1,471283.5450001477,100.0
366,510859.90499954,1,510859.90499953995,100.0
367,471339.84893854056,1,471339.8489385406,100.0
368,202573.40882601828,1,202573.40882601836,100.0
369,108880.87302670478,1,108880.87302670478,100.0
370,106486.18630277886,1,106486.18630277886,100.0
371,109360.4399998973,1,109360.4399998973,100.0
372,107043.88499982387,1,107043.88499982386,100.0
373,109763.99499979443,1,109763.99499979445,100.0
374,109848.93999984911,1,109848.9399998491,100.0
375,109892.7750000948,1,109892.7750000948,100.0
376,110449.1350000606,1,110449.1350000606,100.0
377,324789.98500016524,1,324789.9850001651,100.0
378,324242.449999795,1,324242.449999795,100.0
379,431760.8099998678,1,431760.8099998677,100.0
380,430089.28500023467,1,430089.28500023467,100.0
381,429627.7900002157,1,298027.514776426,69.0
383,838796.4979996925,1,814925.1012719922,97.0
384,538402.5049995556,1,538402.5049995554,100.0
385,457611.80000057054,1,457611.80000057066,100.0
386,445829.5449999675,1,435636.22808930697,98.0
387,1400394.4900000244,1,940571.7938233027,67.0
388,1419399.5253003044,1,629051.7693729985,44.0
389,138189.49500005462,1,138189.49500005465,100.0
390,152096.10952502294,1,152096.10952502297,100.0
391,109675.87999991652,1,109675.8799999165,100.0
392,108444.24499997878,1,108444.24499997875,100.0
393,109983.04500003794,1,109983.04500003794,100.0
394,109859.3350001092,1,109859.3350001092,100.0
395,110131.17000021983,1,110131.17000021983,100.0
396,110839.85999997809,1,110839.85999997809,100.0
397,325978.95999992645,1,325978.95999992645,100.0
398,325780.46000002185,1,325780.46000002185,100.0
399,432654.7700001928,1,432654.7700001927,100.0
400,432668.22999978875,1,432668.2299997887,100.0
401,431961.1780306501,1,300192.7446781633,69.0
402,430743.0849999488,1,300989.409098799,70.0
405,976545.7976459345,1,976545.7976459352,100.0
406,306070.1699998477,1,306070.16999984777,100.0
407,232624.84000011111,1,232624.8400001111,100.0
408,548570.82819634,1,393720.8287995761,72.0
409,333164.0499999102,1,273035.51508334075,82.0
410,108252.32000003636,1,104762.31635941891,97.0
411,215867.66500020778,1,215867.66500020778,100.0
412,108168.09500005802,1,108168.095000058,100.0
413,110005.40999973271,1,110005.40999973271,100.0
414,109795.25500000015,1,109795.25500000015,100.0
415,387810.17499991076,1,387810.1749999107,100.0
416,323150.12499989,1,323150.12499988993,100.0
417,324183.86999999447,1,324183.86999999435,100.0
418,429603.99642746535,1,429603.99642746535,100.0
419,428887.881285132,1,428698.03480087646,100.0
420,271373.4123223463,1,232594.03013825975,86.0
421,950084.7862957424,1,184549.625331113,19.0
422,3834405.781503752,1,2289087.838632615,60.0
423,839809.1662941267,1,48714.85863268331,6.0
424,287909.2499999668,1,270679.36397409573,94.0
425,287604.32999990246,1,287604.3299999024,100.0
426,249120.96499995064,1,216110.44522596113,87.0
427,179114.32000003255,1,179114.32000003255,100.0
428,94048.31499978226,1,94048.31499978225,100.0
429,163268.45000018948,1,163268.45000018942,100.0
430,393765.94000009104,1,388969.8775127026,99.0
431,461725.01000009273,1,419969.0534529619,91.0
432,670666.4869999252,1,665737.0109133469,99.0
433,857293.5836620474,1,772764.6720179124,90.0
434,567298.9349999544,1,380714.58431082405,67.0
435,107455.5699999876,1,107455.56999998762,100.0
436,548621.5041376633,1,523209.6584153808,95.0
437,1280998.168716658,1,1064265.73372749,83.0
438,792170.5540018858,1,87328.7958690575,11.0
439,369002.4370074608,1,335802.3414870655,91.0
440,512962.7449998766,1,512962.74499987654,100.0
441,881515.3475252622,1,397357.0180352089,45.0
442,392782.7300001423,1,392782.73000014224,100.0
443,1153865.1599997892,1,1013465.629309663,88.0
444,875163.1691420996,1,52438.343661820836,6.0
446,936297.1900004785,1,375567.2833026243,40.0
447,1229319.5250006274,1,19572.891986618717,2.0
448,1095283.1549997337,1,677919.6869604451,62.0
450,1295517.100000162,1,430213.0726051358,33.0
451,752313.050000263,1,599198.9244784035,80.0
453,1287326.1649997868,1,521070.49668472895,40.0
454,732122.6750001432,1,732122.6750001432,100.0
455,496254.524999675,1,496254.524999675,100.0
457,1298859.8250003562,1,325563.4671055698,25.0
459,1305403.5000007118,1,575358.849522119,44.0
463,1296991.9400000991,1,104503.23061878052,8.0
464,689923.3449991407,1,631449.9356796019,92.0
465,606910.3899997713,1,606910.3899997714,100.0
467,668189.7650000117,1,19823.672060664343,3.0
468,586319.574999787,1,542874.0819574948,93.0
472,876933.8150004605,1,126361.92022097934,14.0
473,767126.5449999119,1,767126.5449999119,100.0
474,278628.2249998616,1,134442.6172322616,48.0
497,814086.926505141,1,814086.926505141,100.0
498,764263.8898590502,1,764263.8898590504,100.0
499,924274.5650003166,1,803472.2363925962,87.0
500,984657.0254569422,1,655065.095877447,67.0
501,562217.6984680642,1,87841.63336289427,16.0
502,992414.2132943948,1,962977.6574181044,97.0
503,741070.4500002633,1,331520.72755349404,45.0
504,758798.5107266693,1,513755.1091883848,68.0
505,602451.4540795184,1,602451.4540795184,100.0
506,821026.2749994837,1,201508.77563190527,25.0
507,309203.88499989035,1,309203.8849998902,100.0
508,652011.0999998669,1,524794.1974848876,80.0
511,598666.1297116383,1,503627.3689432074,84.0
512,400004.66841492354,1,400004.66841492365,100.0
513,693351.3250001782,1,218106.52653545883,31.0
514,474910.4300004166,1,474910.4300004167,100.0
515,652158.9700000784,1,625905.6951296458,96.0
516,853407.8550003621,1,697143.8786528143,82.0
517,815204.0399998506,1,643115.7485787007,79.0
518,327865.3800000395,1,327865.3800000397,100.0
519,320182.88500001974,1,320182.8850000196,100.0
520,965640.0229093701,1,154063.49181311697,16.0
521,938623.7291177803,1,797036.0859126315,85.0
522,804697.2041358608,1,746804.1226269527,93.0
523,810700.901997441,1,516614.35555953346,64.0
524,519662.54341520363,1,298452.99621116684,57.0
525,492126.90454331937,1,364314.0135365321,74.0
526,744360.0324927593,1,744360.0324927594,100.0
527,309857.94532494136,1,309857.94532494136,100.0
528,467751.43412323383,1,6687.084459417688,1.0
530,814804.9809981892,1,763250.2914293926,94.0
531,364576.7600000729,1,281911.4651777912,77.0
532,750297.7600000171,1,691320.8886030532,92.0
533,299700.5799998917,1,299700.57999989163,100.0
534,678673.8481269308,1,678673.8481269308,100.0
535,764246.3700000754,1,764246.3700000754,100.0
536,595282.0950003922,1,509099.5815104691,86.0
537,1315510.7050002536,1,897065.6330665372,68.0
538,1125646.8599999654,1,446922.4908633757,40.0
540,969564.7797492045,1,120854.57650213991,12.0
541,500673.78499999904,1,102612.61141913325,20.0
542,552215.7708146981,1,552215.7708146983,100.0
543,840256.2196190311,1,830849.4629933534,99.0
544,359441.807522232,1,318995.00494117226,89.0
545,392493.9034341537,1,392493.9034341532,100.0
546,793593.4569996593,1,344673.11329373036,43.0
547,539236.6865800525,1,405426.0859315495,75.0
548,386752.421162899,1,386752.42116289894,100.0
549,269672.7100002248,1,269672.7100002248,100.0
550,243765.98549974774,1,218960.7825510416,90.0
551,2160447.2448246353,1,101342.24124446395,5.0
552,995472.8850001968,1,443.9152359756862,0.0
553,142807.03500018496,1,142807.03500018496,100.0
554,390742.1199998722,1,390742.1199998721,100.0
555,192674.61999979796,1,192674.6199997979,100.0
556,331869.99999982,1,330087.9397611614,99.0
557,322853.32500012923,1,237602.9759341807,74.0
558,556870.9600000657,1,556870.9600000656,100.0
559,239331.94999956907,1,239331.94999956907,100.0
560,457780.6200000557,1,398462.69621936104,87.0
561,562053.285000552,1,74442.29410491433,13.0
562,579728.9263669398,1,579728.92636694,100.0
563,671392.675000054,1,242970.2336135922,36.0
564,670476.4299995571,1,604954.0596834555,90.0
565,658480.0620000309,1,508946.44010403217,77.0
566,652872.2550002863,1,652872.2550002864,100.0
568,1506398.7999999227,1,947655.4061696967,63.0
569,648653.1249997842,1,648653.124999784,100.0
570,817417.5300002332,1,649854.5920340198,80.0
571,1383271.8149999483,1,1007285.0832793148,73.0
572,1526865.4599998994,1,990087.0248527023,65.0
573,2079984.940000342,1,465923.2426321588,22.0
575,1944810.6114100958,1,1034704.6637224428,53.0
576,565505.4957394439,1,512961.95801586955,91.0
578,26410466.102221563,1,38046.52687635115,0.0
2486,503085.62326147157,1,434032.8522200638,86.0
2485,458382.1688366278,1,433630.4252444255,95.0
2484,898889.2655609287,1,202710.620995665,23.0
2477,512234.25643390964,1,501471.03876907064,98.0
2495,668046.2573551461,1,541741.9796420576,81.0
2490,1052394.0945425418,1,609844.7430793715,58.0
2425,823224.4894609716,1,649163.6463135708,79.0
2424,470892.8545782419,1,271369.76205811277,58.0
2724,1028898.6222026794,1,23663.82102248234,2.0
2725,673081.7505926298,1,240315.0397205433,36.0
2783,1006049.1073501422,1,627703.5393800321,62.0
2784,1123067.4974999435,1,8463.693161848545,1.0
3053,525910.3586272998,1,463113.1988434146,88.0
3389,949265.3521868658,1,133515.55913413374,14.0
3388,737914.2402962333,1,703692.3177749481,95.0
3328,683471.8553525974,1,17783.992030608733,3.0
2627,355751.3532971037,1,298315.0613695785,84.0
2606,134440.14224994395,1,134440.1422499439,100.0
2496,669718.3458900242,1,642326.9365379496,96.0
2743,822198.9374500745,1,536560.8601798383,65.0
2856,604045.2019575449,1,574804.4163776446,95.0
2857,659034.133800071,1,320909.9056832049,49.0
3055,1463257.8359709475,1,971513.1611140936,66.0
2779,707390.787460864,1,670670.63413286,95.0
2790,417051.823910502,1,341510.1184106359,82.0
2791,328599.46390987403,1,325142.160579699,99.0
2795,884337.7738742374,1,31666.45395371364,4.0
2796,495614.48941941885,1,495614.4894194188,100.0
2814,603502.8992807125,1,603502.8992807126,100.0
2792,646653.7017842982,1,416283.8338308395,64.0
3069,384916.5488501338,1,384916.5488501338,100.0
3068,387218.82975064864,1,319857.1277056109,83.0
3066,387046.92114264274,1,320033.2951028144,83.0
3067,386516.4936497504,1,386516.4936497504,100.0
3073,506323.9644501242,1,404728.74516402977,80.0
3070,375607.0149501605,1,375607.0149501606,100.0
3071,496501.029299763,1,26323.929901784988,5.0
3335,1124843.4699548692,1,357665.78668797965,32.0
2431,645767.7121261643,1,252896.34001278845,39.0
2433,525624.2332710868,1,440639.9161061262,84.0
2419,4661501.674093912,1,21369.84216576518,0.0
2423,342444.5124836114,1,300408.88358466467,88.0
2426,752201.5488780562,1,5108.920306119879,1.0
2435,1191578.1111028397,1,93916.49029900508,8.0
2432,575764.6622772417,1,138543.48851385308,24.0
2437,676797.3249567891,1,387354.71945604077,57.0
2436,594820.9099639932,1,556844.0404683759,94.0
2434,1059143.9291368597,1,852304.2207557372,80.0
2501,349249.2577360412,1,254398.5974136394,73.0
2502,720646.0371734637,1,65578.93774835316,9.0
2503,346954.0525085206,1,346954.0525085206,100.0
2504,592501.3129340804,1,164018.40838638853,28.0
2505,310895.89675870835,1,247786.69170988703,80.0
2498,455805.1964963109,1,305125.954402685,67.0
2511,675534.794676504,1,501429.67918598914,74.0
2513,539042.6993180643,1,417694.38385972905,77.0
2514,428139.39710646187,1,252320.1477225216,59.0
2524,1051131.3005660488,1,727544.6005052708,69.0
2522,331230.80859998777,1,271598.82034713373,82.0
2525,319595.8271839574,1,303108.94192104705,95.0
2526,1465268.06949932,1,1303552.1860460383,89.0
2527,761503.890600215,1,354209.464654373,47.0
2586,570949.951720534,1,245930.0055465026,43.0
2523,500577.9765747821,1,357849.06255825824,71.0
2551,635867.2833681777,1,471978.86086587864,74.0
2552,881092.1753020786,1,514937.79655690765,58.0
2556,655700.3701000742,1,618928.0926129783,94.0
2554,595079.1155188741,1,549736.9699220845,92.0
2589,280487.9984680492,1,198113.44785731295,71.0
2592,693030.9000098386,1,416398.20681281056,60.0
2593,918662.3355243931,1,440262.4398603364,48.0
2535,1497031.5715543663,1,121899.64719311049,8.0
2549,384583.2038358161,1,380741.879398173,99.0
2550,162915.01736259175,1,129244.33487343641,79.0
2548,682870.5642994918,1,251513.81998979425,37.0
2570,481229.3338877434,1,478654.5542271312,99.0
2569,416042.3574999865,1,304244.43140024244,73.0
2568,365897.61656918627,1,114991.95188814805,31.0
2572,660307.3107267477,1,660307.3107267477,100.0
2571,461129.82265705685,1,162958.16891070828,35.0
2567,536026.0028724595,1,437047.9963740779,82.0
2579,585305.8907579072,1,108834.6532611071,19.0
2578,661680.5496972481,1,619143.311066743,94.0
2582,681227.6680698157,1,163138.34198387995,24.0
2581,952258.1078366605,1,768371.4265604294,81.0
2573,1075015.1545957502,1,809929.1323919178,75.0
2615,404630.08151310997,1,169223.2463245157,42.0
2616,648370.44885003,1,20597.75746026198,3.0
2621,774282.5149012686,1,165402.04838291832,21.0
2620,651292.9135497204,1,121588.53049133114,19.0
2619,835649.9297627016,1,115617.71906866315,14.0
2626,664486.3369372142,1,551417.8898941765,83.0
2625,328332.41843889933,1,328332.41843889933,100.0
2624,349307.3592298869,1,349307.3592298869,100.0
2623,456261.855712918,1,456261.855712918,100.0
2618,472977.02720135765,1,72656.06397839116,15.0
2647,755128.5555084086,1,657572.9378600251,87.0
2648,1489830.5564039727,1,927939.2388703028,62.0
2646,443807.1389580104,1,426380.9942931058,96.0
2645,418132.0601656074,1,392586.54749546014,94.0
2622,365689.24087096256,1,365689.2408709627,100.0
2612,315552.9879167888,1,184466.8778574658,58.0
2609,329581.83620902523,1,329581.83620902535,100.0
2610,526235.708257237,1,493643.991890178,94.0
2604,212721.50045568787,1,212721.50045568787,100.0
2614,238860.56075896637,1,238860.56075896634,100.0
2608,385868.5146228926,1,385868.5146228926,100.0
2574,1056802.789900623,1,1036030.5994499016,98.0
2601,281508.75618228404,1,281508.7561822839,100.0
2600,464319.946384144,1,464319.94638414384,100.0
2599,126049.95766977606,1,126049.95766977605,100.0
2594,513405.95910666604,1,513405.95910666604,100.0
2566,628041.386280328,1,573182.3555990551,91.0
2603,480403.3715991414,1,480403.37159914145,100.0
2602,88894.16682444929,1,88894.16682444929,100.0
2605,125767.26567080473,1,125767.26567080477,100.0
2597,1256164.5528991243,1,484942.8726031646,39.0
2628,149813.02940240307,1,149813.02940240304,100.0
2629,740410.8246437175,1,666618.6910982967,90.0
2630,931439.6137557325,1,753917.1740355855,81.0
2639,675825.374304656,1,177370.35423800506,26.0
2638,283350.0812907131,1,68736.46136947515,24.0
2631,446320.99049547856,1,446320.99049547827,100.0
2636,387242.91406015545,1,280902.1267214604,73.0
2641,415246.781262302,1,187293.48995993196,45.0
2640,790966.1853542728,1,737208.6420446547,93.0
2642,1163794.3296000676,1,227067.2018643588,20.0
2665,2412098.642139634,1,597738.0595510057,25.0
2667,1549056.291275557,1,938854.0068308966,61.0
2668,792524.4147938584,1,624462.2253889047,79.0
2669,821046.1461029589,1,326313.5209719005,40.0
2666,532069.2137399957,1,519832.0451285498,98.0
2675,1275173.0299549433,1,467381.8429261422,37.0
2678,687081.4038501183,1,380789.2744430788,55.0
2679,1094658.815279128,1,302289.43866489216,28.0
2681,1076268.3786733155,1,869028.9533363265,81.0
2682,1246719.5149580473,1,766682.4632122472,61.0
2680,790532.3364057385,1,762750.1864241896,96.0
2685,1629682.2003855044,1,480180.1364595903,29.0
2698,1710400.677031559,1,1058183.8697389069,62.0
2693,1246269.588115108,1,65132.41550023825,5.0
2712,972929.6624999719,1,53095.62957120792,5.0
2696,1328716.1065500556,1,339151.2048085547,26.0
2699,1582579.174649678,1,1288559.1176246903,81.0
2576,571823.3305000372,1,541051.3944096396,95.0
2575,424139.1455299054,1,424139.14552990545,100.0
2704,744489.3725642852,1,636879.4009798627,86.0
2710,388724.6055503634,1,341085.3911454021,88.0
2711,403269.1701497891,1,253395.1115181708,63.0
2719,1105515.5055436967,1,333458.3215335577,30.0
2703,540791.7136511299,1,540791.7136511296,100.0
2708,175556.39365003808,1,175556.39365003805,100.0
2709,302823.35422504874,1,302823.3542250488,100.0
