TAZID,TAZID_V832,SORT,CO_IDX,CO_TAZID,SUBAREAID,ACRES,DEVACRES,DEVPBLEPCT,X,Y,ADJ_XY,CO_FIPS,CO_NAME,CITY_FIPS,CITY_UGRC,CITY_NAME,DISTSUPER,DSUP_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CBD,TERMTIME,PRKCSTPERM,PRKCSTTEMP,WALK100,ECOEDPASS,FREEFARE,REMM,PLANAREA,SUBPLNAREA,AreaTAZ,WalkBuff,geometry,AreaPrem,WalkPrem
1473,1201,1045,568,350568,1,44.089344224,44.089344224,1.0,424353.391446999,4506180.28022999,0,35,SALT LAKE,71070,SSL,South Salt Lake,6,Salt Lake County,14,Salt Lake County - Northeast,34,South Salt Lake - Murray,341,Small District 341,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Salt Lake County,178423.39670497196,1,"POLYGON ((424472.9000000004 4505815, 424424 4505816.800000001, 424277.2999999998 4505822.199999999, 424228.4095999999 4505824.0996, 424225.8300000001 4505993.73, 424226.10199999996 4506019.8214, 424226.2000000002 4506028.300000001, 424226.29000000004 4506036.300000001, 424226.58939999994 4506067.7596, 424227.2400000002 4506131.9399999995, 424227.5998999998 4506166.57, 424227.6003999999 4506166.6, 424228.2000000002 4506187.699999999, 424228.9614000004 4506222.2883, 424229.5999999996 4506251.300000001, 424230 4506272.6, 424230.89969999995 4506299.4, 424230.90029999986 4506299.42, 424233.49959999975 4506380.300000001, 424233.5005000001 4506380.33, 424234.2999999998 4506407.300000001, 424234.4594999999 4506418.1415, 424234.7000000002 4506434.5, 424235.4057 4506475.634500001, 424236.0700000003 4506516.08, 424236.2485999996 4506529.6193, 424236.4299999997 4506543.380000001, 424246.63609999977 4506543.2797, 424285.2999999998 4506542.9, 424408.73321620596 4506541.805435327, 424415.86716145254 4506540.018475068, 424475.34771431045 4506518.735992948, 424480.5168468774 4506516.291175322, 424480.5 4506514, 424479 4506432.800000001, 424478.2999999998 4506405.699999999, 424478.7000000002 4506396.300000001, 424479.4000000004 4506367.9, 424479.5999999996 4506358.6, 424479.2999999998 4506340.9, 424478 4506287.5, 424477.5999999996 4506269.800000001, 424477.2999999998 4506245.699999999, 424476.5999999996 4506173.4, 424476.2000000002 4506149.4, 424475.7999999998 4506117.6, 424474.7000000002 4506022.5, 424474.2000000002 4505990.9, 424474 4505955.699999999, 424473.2000000002 4505850.1, 424472.9000000004 4505815))",177571.9915120592,100.0
1474,1202,1046,569,350569,1,43.0522874525,43.0522874525,1.0,424596.726091,4506177.80798999,0,35,SALT LAKE,71070,SSL,South Salt Lake,6,Salt Lake County,14,Salt Lake County - Northeast,34,South Salt Lake - Murray,341,Small District 341,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Salt Lake County,174226.57999981355,1,"POLYGON ((424712 4505813.4, 424695.9000000004 4505813.5, 424640.2999999998 4505814.1, 424621.7000000002 4505814.300000001, 424617.2999999998 4505814.300000001, 424604.0999999996 4505814.699999999, 424599.7000000002 4505814.9, 424590.2999999998 4505815.1, 424561.9000000004 4505815.800000001, 424552.4000000004 4505816.1, 424536.5999999996 4505815.800000001, 424488.9000000004 4505815.199999999, 424472.9000000004 4505815, 424473.2000000002 4505850.1, 424474 4505955.699999999, 424474.2000000002 4505990.9, 424474.7000000002 4506022.5, 424475.7999999998 4506117.6, 424476.2000000002 4506149.4, 424476.5999999996 4506173.4, 424477.2999999998 4506245.699999999, 424477.5999999996 4506269.800000001, 424478 4506287.5, 424479.2999999998 4506340.9, 424479.5999999996 4506358.6, 424479.4000000004 4506367.9, 424478.7000000002 4506396.300000001, 424478.2999999998 4506405.699999999, 424479 4506432.800000001, 424480.5 4506514, 424480.5168468774 4506516.291175322, 424532.4558040122 4506491.725878101, 424586.6414484355 4506459.248252696, 424637.38281020365 4506421.615894022, 424684.1912222648 4506379.191222264, 424718.9769144321 4506340.81112537, 424712 4505813.4))",150731.60792067953,87.0
1475,1202,1047,570,350570,1,43.6800124047,43.6800124047,1.0,424838.594564,4506176.65720999,0,35,SALT LAKE,71070,SSL,South Salt Lake,6,Salt Lake County,14,Salt Lake County - Northeast,34,South Salt Lake - Murray,341,Small District 341,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Salt Lake County,176766.8950002391,1,"POLYGON ((424763 4505813.6, 424714.4000000004 4505813.4, 424712 4505813.4, 424718.9769144321 4506340.81112537, 424726.61589402263 4506332.382810203, 424764.2482526966 4506281.641448435, 424796.72587810055 4506227.455804012, 424823.73599294794 4506170.3477143105, 424845.01847506745 4506110.867161453, 424860.3683625221 4506049.586975678, 424869.6378275046 4505987.097318674, 424872.7376 4505924, 424869.6378275046 4505860.902681326, 424862.7328284585 4505814.352958896, 424763 4505813.6))",62077.433727438125,35.0
1480,876,1052,575,350575,1,177.056273259,177.056273259,1.0,423373.392333,4505364.86928,0,35,SALT LAKE,71070,SSL,South Salt Lake,6,Salt Lake County,12,Salt Lake County - North Central,31,West Valley - Taylorsille,313,Small District 313,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Salt Lake County,716521.9499999465,1,"POLYGON ((423627.2999999998 4505824.1, 423628.5 4505824.1, 423650.0999999996 4505823.9, 423657.2999999998 4505823.800000001, 423685 4505824, 423752.4000000004 4505824.6, 423768.2000000002 4505824.6, 423769.5999999996 4505824.699999999, 423771.5 4505824.6, 423776.9000000004 4505824.6, 423785.0999999996 4505824.699999999, 423795.7999999998 4505824.699999999, 423797.2999999998 4505819.800000001, 423803.7999999998 4505798.6, 423807.9000000004 4505783.5, 423810.5 4505766.5, 423818 4505729.300000001, 423819.4000000004 4505721.9, 423823.5999999996 4505690.1, 423826.2000000002 4505660.699999999, 423828.0999999996 4505610.800000001, 423827.7999999998 4505558, 423822.4000000004 4505462.800000001, 423817.7000000002 4505430.5, 423817.50563784246 4505429.204252282, 423773.8087777352 4505468.808777736, 423731.38410597737 4505515.617189797, 423693.7517473034 4505566.358551565, 423661.27412189945 4505620.544195988, 423634.26400705206 4505677.6522856895, 423612.98152493255 4505737.132838547, 423597.6316374779 4505798.413024322, 423593.0030907884 4505829.616151536, 423597.9000000004 4505828.800000001, 423621.2999999998 4505825.1, 423626.5999999996 4505824.300000001, 423627.2999999998 4505824.1))",58163.754330914824,8.0
1481,1203,1053,576,350576,1,68.0227081729,68.0227081729,1.0,424016.916476999,4505492.39372999,0,35,SALT LAKE,71070,SSL,South Salt Lake,6,Salt Lake County,14,Salt Lake County - Northeast,34,South Salt Lake - Murray,341,Small District 341,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Salt Lake County,275278.3688716041,1,"POLYGON ((424163.6299999999 4505826.51, 424163.73000000045 4505826.51, 424176.63999999966 4505825.93, 424215.4900000002 4505824.539999999, 424222.8753000004 4505824.271299999, 424228.4000000004 4505824.1, 424228.40020000003 4505824.0703, 424228.7000000002 4505788.199999999, 424229.4000000004 4505680.699999999, 424229.5999999996 4505645, 424226.2999999998 4505548.199999999, 424224 4505485.199999999, 424223.7999999998 4505462.199999999, 424221.93251795595 4505280.609603129, 424165.9026813254 4505283.362172496, 424103.41302432213 4505292.631637478, 424042.13283854746 4505307.981524932, 423982.65228568955 4505329.264007052, 423925.5441959878 4505356.274121899, 423871.3585515645 4505388.751747304, 423820.61718979635 4505426.384105978, 423817.50563784246 4505429.204252282, 423817.7000000002 4505430.5, 423822.4000000004 4505462.800000001, 423827.7999999998 4505558, 423828.0999999996 4505610.800000001, 423826.2000000002 4505660.699999999, 423823.5999999996 4505690.1, 423819.4000000004 4505721.9, 423818 4505729.300000001, 423810.5 4505766.5, 423807.9000000004 4505783.5, 423803.7999999998 4505798.6, 423797.2999999998 4505819.800000001, 423795.7999999998 4505824.699999999, 423817.5 4505824.800000001, 423821.2999999998 4505824.800000001, 423897.7000000002 4505825.5, 423923.2000000002 4505825.800000001, 423929.0999999996 4505825.699999999, 423946.7000000002 4505825.6, 423952.5999999996 4505825.699999999, 423955.9000000004 4505825.6, 423959.7000000002 4505826.5, 423980.7999999998 4505831.4, 423987.7001 4505833.1, 423987.7000000002 4505833.08, 424004.9894000003 4505832.4123, 424022.9000000004 4505831.699999999, 424058.7456 4505830.376, 424128.4900000002 4505827.76, 424156.01379999984 4505826.7809999995, 424163.6299999999 4505826.51))",202756.69134011655,74.0
1482,1204,1054,577,350577,1,39.9226978576,39.9226978576,1.0,424347.280098,4505488.14862,0,35,SALT LAKE,71070,SSL,South Salt Lake,6,Salt Lake County,14,Salt Lake County - Northeast,34,South Salt Lake - Murray,341,Small District 341,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Salt Lake County,161561.57473449718,1,"POLYGON ((424277.2999999998 4505822.199999999, 424424 4505816.800000001, 424472.9000000004 4505815, 424472.5999999996 4505780.5, 424471.4000000004 4505677.199999999, 424470.7999999998 4505642.800000001, 424470.9000000004 4505634.9, 424470.9000000004 4505611.199999999, 424470.9000000004 4505603.300000001, 424470.5999999996 4505574.5, 424469.5 4505487.9, 424469.0999999996 4505459.199999999, 424468.9000000004 4505444.6, 424468.5 4505401.300000001, 424468.2999999998 4505386.9, 424468.2999999998 4505358, 424468.26389073255 4505326.729374448, 424415.86716145254 4505307.981524932, 424354.58697567787 4505292.631637478, 424292.0973186746 4505283.362172496, 424229 4505280.2624, 424221.93251795595 4505280.609603129, 424223.7999999998 4505462.199999999, 424224 4505485.199999999, 424226.2999999998 4505548.199999999, 424229.5999999996 4505645, 424229.4000000004 4505680.699999999, 424228.7000000002 4505788.199999999, 424228.40020000003 4505824.0703, 424228.41000000015 4505824.07, 424228.4095999999 4505824.0996, 424277.2999999998 4505822.199999999))",127888.33966089279,79.0
1483,1205,1055,578,350578,1,34.1851954354,34.1851954354,1.0,424590.751545,4505528.38673,0,35,SALT LAKE,71070,SSL,South Salt Lake,6,Salt Lake County,14,Salt Lake County - Northeast,34,South Salt Lake - Murray,341,Small District 341,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Salt Lake County,138342.6999998843,1,"POLYGON ((424714.4000000004 4505813.4, 424711.2104037975 4505498.61985064, 424684.1912222648 4505468.808777736, 424637.38281020365 4505426.384105978, 424586.6414484355 4505388.751747304, 424532.4558040122 4505356.274121899, 424475.34771431045 4505329.264007052, 424468.26389073255 4505326.729374448, 424468.2999999998 4505358, 424468.2999999998 4505386.9, 424468.5 4505401.300000001, 424468.9000000004 4505444.6, 424469.0999999996 4505459.199999999, 424469.5 4505487.9, 424470.5999999996 4505574.5, 424470.9000000004 4505603.300000001, 424470.9000000004 4505611.199999999, 424470.9000000004 4505634.9, 424470.7999999998 4505642.800000001, 424471.4000000004 4505677.199999999, 424472.5999999996 4505780.5, 424472.9000000004 4505815, 424488.9000000004 4505815.199999999, 424536.5999999996 4505815.800000001, 424552.4000000004 4505816.1, 424561.9000000004 4505815.800000001, 424590.2999999998 4505815.1, 424599.7000000002 4505814.9, 424604.0999999996 4505814.699999999, 424617.2999999998 4505814.300000001, 424621.7000000002 4505814.300000001, 424640.2999999998 4505814.1, 424695.9000000004 4505813.5, 424712 4505813.4, 424714.4000000004 4505813.4))",100634.01001835175,73.0
1484,1205,1056,579,350579,1,34.3904582812,34.3904582812,1.0,424832.864112999,4505527.22582999,0,35,SALT LAKE,71070,SSL,South Salt Lake,6,Salt Lake County,14,Salt Lake County - Northeast,34,South Salt Lake - Murray,341,Small District 341,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Salt Lake County,139173.36999984403,1,"POLYGON ((424714.4000000004 4505813.4, 424763 4505813.6, 424862.7328284585 4505814.352958896, 424860.3683625221 4505798.413024322, 424845.01847506745 4505737.132838547, 424823.73599294794 4505677.6522856895, 424796.72587810055 4505620.544195988, 424764.2482526966 4505566.358551565, 424726.61589402263 4505515.617189797, 424711.2104037975 4505498.61985064, 424714.4000000004 4505813.4))",29084.552163022287,21.0
1489,876,1061,584,350584,1,84.8657700045,84.8657700045,1.0,423412.878694,4504672.71657,0,35,SALT LAKE,71070,SSL,South Salt Lake,6,Salt Lake County,12,Salt Lake County - North Central,31,West Valley - Taylorsille,313,Small District 313,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Salt Lake County,343439.8900002559,1,"POLYGON ((423692.2999999998 4504783.1, 423697 4504700.300000001, 423704.5999999996 4504603, 423709.0999999996 4504540.699999999, 423709.5999999996 4504533.9, 423715.7999999998 4504460.300000001, 423718.9000000004 4504417.699999999, 423722.2999999998 4504371.199999999, 423694.2999999998 4504374.4, 423690.5999999996 4504374.800000001, 423675 4504377.199999999, 423597.0233129138 4504389.445634662, 423596.3621724954 4504393.902681326, 423593.2624 4504457, 423596.3621724954 4504520.097318674, 423605.6316374779 4504582.586975678, 423620.98152493255 4504643.867161453, 423642.26400705206 4504703.3477143105, 423669.27412189945 4504760.455804012, 423691.7933442876 4504798.026856755, 423692.2999999998 4504783.1))",35997.78166363739,10.0
1490,1206,1062,585,350585,1,35.2964187049,35.2964187049,1.0,423806.859948,4504687.42956999,0,35,SALT LAKE,71070,SSL,South Salt Lake,6,Salt Lake County,14,Salt Lake County - Northeast,34,South Salt Lake - Murray,341,Small District 341,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Salt Lake County,142839.66500017972,1,"POLYGON ((423903.9000000004 4504696.800000001, 423987.5 4504361, 423981.4000000004 4504361.199999999, 423977.9000000004 4504361.199999999, 423973.5999999996 4504361.300000001, 423883.4000000004 4504363.5, 423722.2999999998 4504371.199999999, 423718.9000000004 4504417.699999999, 423715.7999999998 4504460.300000001, 423709.5999999996 4504533.9, 423709.0999999996 4504540.699999999, 423704.5999999996 4504603, 423697 4504700.300000001, 423692.2999999998 4504783.1, 423691.7933442876 4504798.026856755, 423701.7517473034 4504814.641448435, 423739.38410597737 4504865.382810203, 423781.8087777352 4504912.191222264, 423828.61718979635 4504954.615894022, 423838.3693863579 4504961.8486159295, 423903.9000000004 4504696.800000001))",114592.16562788101,80.0
1491,1206,1063,586,350586,1,66.3033204051,66.3033204051,1.0,424048.933956999,4504801.28997999,0,35,SALT LAKE,71070,SSL,South Salt Lake,6,Salt Lake County,14,Salt Lake County - Northeast,34,South Salt Lake - Murray,341,Small District 341,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Salt Lake County,268320.229959664,1,"POLYGON ((424259.3942999998 4504385.4252, 424259.4000000004 4504385.4, 424244.4000000004 4504382.6, 424238.2000000002 4504381.5, 424199.2000000002 4504375.9, 424184 4504373.9, 424157.2000000002 4504370.6, 424143.7000000002 4504368.4, 424107.7000000002 4504363, 424043.9000000004 4504359.5, 424022.0999999996 4504360.1, 423987.5 4504361, 423903.9000000004 4504696.800000001, 423838.3693863579 4504961.8486159295, 423879.3585515645 4504992.248252696, 423933.5441959878 4505024.725878101, 423990.65228568955 4505051.735992948, 424050.13283854746 4505073.018475068, 424111.41302432213 4505088.368362522, 424173.9026813254 4505097.637827504, 424218.94321748917 4505099.850527158, 424218.68560000043 4505090.731899999, 424218.5999999996 4505087.699999999, 424217.2000000002 4505034.6, 424216.7000000002 4505017, 424216.73330000043 4505005.639799999, 424216.7999999998 4504982.9, 424216.7999999998 4504880.699999999, 424216.7000000002 4504846.699999999, 424216.0999999996 4504813.1, 424215.0209999997 4504763.713099999, 424213.9400000004 4504712.380000001, 424213.5954999998 4504695.395199999, 424213.2999999998 4504678.9, 424213.0999999996 4504671.1, 424212.2999999998 4504647.9, 424212.0957000004 4504642.656300001, 424212.01999999955 4504640.24, 424217.3099999996 4504588.01, 424217.54000000004 4504585.789999999, 424219.9199999999 4504562.119999999, 424248.1299999999 4504435.82, 424253.0647999998 4504413.5471, 424253.7000000002 4504410.699999999, 424259.3942999998 4504385.4252))",220192.5520548127,82.0
1492,1207,1064,587,350587,1,45.7281147048,45.7281147048,1.0,424341.647373999,4504783.42822999,0,35,SALT LAKE,71070,SSL,South Salt Lake,6,Salt Lake County,14,Salt Lake County - Northeast,34,South Salt Lake - Murray,341,Small District 341,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Salt Lake County,185055.28148449672,1,"POLYGON ((424253.7000000002 4504410.699999999, 424253.0647999998 4504413.5471, 424248.1299999999 4504435.82, 424219.9199999999 4504562.119999999, 424217.54000000004 4504585.789999999, 424217.3099999996 4504588.01, 424212.01999999955 4504640.24, 424212.0957000004 4504642.656300001, 424212.2999999998 4504647.9, 424213.0999999996 4504671.1, 424213.2999999998 4504678.9, 424213.5954999998 4504695.395199999, 424213.9400000004 4504712.380000001, 424215.0209999997 4504763.713099999, 424216.0999999996 4504813.1, 424216.7000000002 4504846.699999999, 424216.7999999998 4504880.699999999, 424216.7999999998 4504982.9, 424216.73330000043 4505005.639799999, 424216.7000000002 4505017, 424217.2000000002 4505034.6, 424218.5999999996 4505087.699999999, 424218.68560000043 4505090.731899999, 424218.94321748917 4505099.850527158, 424237 4505100.7376, 424300.0973186746 4505097.637827504, 424362.58697567787 4505088.368362522, 424423.86716145254 4505073.018475068, 424465.69443893735 4505058.052435876, 424465.5 4505041, 424465.00009999983 4505011.800000001, 424465 4505011.789999999, 424464.50040000025 4504979.1, 424464.4996999996 4504979.050000001, 424463.0800000001 4504881.140000001, 424462.50009999983 4504848.51, 424462.5 4504848.5, 424462.5700000003 4504813.76, 424462.54000000004 4504751.234099999, 424462.51999999955 4504709.52, 424462.5099999998 4504674.880000001, 424461.9400000004 4504618.82, 424461.4508999996 4504570.8418000005, 424460.95999999996 4504522.6899999995, 424460.55289999954 4504486.9813, 424460.13999999966 4504450.76, 424459.8333999999 4504426.2667, 424459.6799999997 4504414.02, 424459.4900000002 4504394.8100000005, 424419.4000000004 4504394.9, 424361.0999999996 4504395.300000001, 424339.72950000037 4504394.401799999, 424259.4000000004 4504385.4, 424253.7000000002 4504410.699999999))",167411.8912174529,90.0
1493,1208,1065,588,350588,1,50.6338313136,50.6338313136,1.0,424584.317802999,4504818.02211999,0,35,SALT LAKE,71070,SSL,South Salt Lake,6,Salt Lake County,14,Salt Lake County - Northeast,34,South Salt Lake - Murray,341,Small District 341,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Salt Lake County,204908.05444834544,1,"POLYGON ((424702.0999999996 4504394.800000001, 424701.2999999998 4504394.800000001, 424678 4504395.199999999, 424653.5999999996 4504395.1, 424508.0999999996 4504394.9, 424484.0999999996 4504394.9, 424459.4900000002 4504394.8100000005, 424459.6799999997 4504414.02, 424459.8333999999 4504426.2667, 424460.13999999966 4504450.76, 424460.55289999954 4504486.9813, 424460.95999999996 4504522.6899999995, 424461.4508999996 4504570.8418000005, 424461.9400000004 4504618.82, 424462.5099999998 4504674.880000001, 424462.51999999955 4504709.52, 424462.54000000004 4504751.234099999, 424462.5700000003 4504813.76, 424462.5 4504848.5, 424462.50009999983 4504848.51, 424463.0800000001 4504881.140000001, 424464.4996999996 4504979.050000001, 424464.50040000025 4504979.1, 424465 4505011.789999999, 424465.00009999983 4505011.800000001, 424465.5 4505041, 424465.69443893735 4505058.052435876, 424483.34771431045 4505051.735992948, 424540.4558040122 4505024.725878101, 424594.6414484355 4504992.248252696, 424645.38281020365 4504954.615894022, 424692.1912222648 4504912.191222264, 424705.95761670143 4504897.002346625, 424702.0999999996 4504394.800000001))",144403.61884132584,70.0
1494,1208,1066,589,350589,1,50.3814475915,50.3814475915,1.0,424825.805062,4504817.65747999,0,35,SALT LAKE,71070,SSL,South Salt Lake,6,Salt Lake County,14,Salt Lake County - Northeast,34,South Salt Lake - Murray,341,Small District 341,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Salt Lake County,203886.66500033683,1,"POLYGON ((424750.4000000004 4504394.4, 424702.0999999996 4504394.800000001, 424705.95761670143 4504897.002346625, 424734.61589402263 4504865.382810203, 424772.2482526966 4504814.641448435, 424804.72587810055 4504760.455804012, 424831.73599294794 4504703.3477143105, 424853.01847506745 4504643.867161453, 424868.3683625221 4504582.586975678, 424877.6378275046 4504520.097318674, 424880.7376 4504457, 424877.6378275046 4504393.902681326, 424877.5811306893 4504393.520462444, 424750.4000000004 4504394.4))",64572.62697490944,32.0
1532,877,1104,627,350627,1,136.681986775,135.315166907,0.99,423035.626674,4504203.56099999,0,35,SALT LAKE,50150,MLC,Millcreek,6,Salt Lake County,12,Salt Lake County - North Central,31,West Valley - Taylorsille,313,Small District 313,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Salt Lake County,553132.8649996375,1,"POLYGON ((423675 4504377.199999999, 423690.5999999996 4504374.800000001, 423694.2999999998 4504374.4, 423722.2999999998 4504371.199999999, 423726.7999999998 4504311.800000001, 423729.4000000004 4504275.800000001, 423743.5 4504134.5, 423749.2999999998 4504075.5, 423750.9000000004 4504059.6, 423751.0999999996 4504057.800000001, 423732.33090722334 4504058.127327407, 423701.7517473034 4504099.358551565, 423669.27412189945 4504153.544195988, 423642.26400705206 4504210.6522856895, 423620.98152493255 4504270.132838547, 423605.6316374779 4504331.413024322, 423597.0233129138 4504389.445634662, 423675 4504377.199999999))",28145.501608730498,5.0
1533,1209,1105,628,350628,1,46.7517433269,46.7517433269,1.0,423897.834153999,4504033.46762999,0,35,SALT LAKE,50150,MLC,Millcreek,6,Salt Lake County,14,Salt Lake County - Northeast,34,South Salt Lake - Murray,341,Small District 341,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Salt Lake County,189197.7600000401,1,"MULTIPOLYGON (((424120.4000000004 4503773.1, 424100.5999999996 4503771.699999999, 424065.4000000004 4503769.5, 424051.192981252 4503766.942736626, 424089.3585515645 4503795.248252696, 424111.7331458181 4503808.659068393, 424120.4000000004 4503773.1)), ((423973.5999999996 4504361.300000001, 423976.5999999996 4504349.300000001, 423981.2000000002 4504333.5, 423980.7999999998 4504332.4, 424006.9000000004 4504226.5, 424038.5 4504104, 424086 4503914, 424096.0999999996 4503872.800000001, 424107.3482401858 4503826.6498129, 424050.13283854746 4503840.981524932, 423990.65228568955 4503862.264007052, 423933.5441959878 4503889.274121899, 423879.3585515645 4503921.751747304, 423828.61718979635 4503959.384105978, 423781.8087777352 4504001.808777736, 423753.5322085863 4504033.007164088, 423751.0999999996 4504057.800000001, 423750.9000000004 4504059.6, 423749.2999999998 4504075.5, 423743.5 4504134.5, 423729.4000000004 4504275.800000001, 423726.7999999998 4504311.800000001, 423722.2999999998 4504371.199999999, 423883.4000000004 4504363.5, 423973.5999999996 4504361.300000001)))",133771.26215890673,71.0
1534,1211,1106,629,350629,1,117.043182122,117.043182122,1.0,424377.129038,4504027.70077999,0,35,SALT LAKE,50150,MLC,Millcreek,6,Salt Lake County,14,Salt Lake County - Northeast,34,South Salt Lake - Murray,341,Small District 341,0,0,0.0,0.0,0,0,0,1,WFRC,Northern Salt Lake County,473657.3690049427,1,"POLYGON ((424693.11670455243 4504002.829890085, 424692.1912222648 4504001.808777736, 424645.38281020365 4503959.384105978, 424594.6414484355 4503921.751747304, 424549.6310496281 4503894.773552482, 424572.58697567787 4503891.368362522, 424633.86716145254 4503876.018475068, 424690.0495345951 4503855.91610052, 424684.5 4503590.1, 424674.2000000002 4503591.4, 424666.5 4503595.1, 424658.5 4503605, 424650.4000000004 4503615.199999999, 424642.9000000004 4503623.6, 424639.5999999996 4503627.199999999, 424635.4000000004 4503631.699999999, 424632.7000000002 4503633.6, 424628.5999999996 4503636.4, 424625.7000000002 4503637.699999999, 424622 4503639.4, 424611.7000000002 4503641.199999999, 424600.5 4503644.1, 424592.4000000004 4503648.199999999, 424582.9000000004 4503652.9, 424579.4000000004 4503654.199999999, 424570.0999999996 4503658, 424562.2000000002 4503661.199999999, 424556.7000000002 4503663.6, 424551.9000000004 4503665.6, 424541.2999999998 4503667.4, 424534.9000000004 4503668.800000001, 424528.4000000004 4503670.199999999, 424517.2000000002 4503673, 424504.5999999996 4503675.5, 424488.5999999996 4503679.9, 424480.4000000004 4503682.1, 424471.9000000004 4503684, 424469.5 4503684.699999999, 424463 4503686.699999999, 424452.5999999996 4503688.6, 424449.7999999998 4503689.300000001, 424447 4503689.9, 424439 4503691.800000001, 424431.0999999996 4503692.699999999, 424424.9000000004 4503691.1, 424419.9000000004 4503689, 424415.7000000002 4503686.199999999, 424413 4503683.199999999, 424410.5 4503681.4, 424408.4000000004 4503680.6, 424393.7999999998 4503673.9, 424385.7999999998 4503668.5, 424381.7999999998 4503665.6, 424377.9000000004 4503660.9, 424376.7000000002 4503654.699999999, 424376.5999999996 4503649.199999999, 424377.5999999996 4503643.4, 424380.9000000004 4503634.699999999, 424382.5999999996 4503628.9, 424385.5 4503620.9, 424387 4503616.9, 424387.7000000002 4503615.1, 424393.5999999996 4503599.6, 424397 4503591.5, 424399 4503586.699999999, 424399.0999999996 4503586.1, 424398.5999999996 4503585.5, 424399.2000000002 4503582.1, 424398 4503579.4, 424394.7999999998 4503574.699999999, 424390.7999999998 4503571.300000001, 424386.5999999996 4503570.699999999, 424381.2000000002 4503572.800000001, 424375.7000000002 4503575.5, 424373.2000000002 4503576.800000001, 424369.5999999996 4503579, 424366 4503581.1, 424362.4000000004 4503583.4, 424358.7000000002 4503585.199999999, 424356.2000000002 4503586.6, 424347.2999999998 4503590.9, 424333.2999999998 4503596.699999999, 424321 4503601.5, 424301.5 4503600.199999999, 424287 4503598.300000001, 424281.7999999998 4503597.5, 424273 4503593.6, 424273.9000000004 4503583.699999999, 424186 4503604.800000001, 424165.0999999996 4503604.9, 424159.7000000002 4503638.9, 424143 4503719.6, 424131.7000000002 4503773.9, 424120.4000000004 4503773.1, 424111.7331458181 4503808.659068393, 424134.3689503719 4503822.226447518, 424111.41302432213 4503825.631637478, 424107.3482401858 4503826.6498129, 424096.0999999996 4503872.800000001, 424086 4503914, 424038.5 4504104, 424006.9000000004 4504226.5, 423980.7999999998 4504332.4, 423981.2000000002 4504333.5, 423976.5999999996 4504349.300000001, 423973.5999999996 4504361.300000001, 423977.9000000004 4504361.199999999, 423981.4000000004 4504361.199999999, 423987.5 4504361, 424022.0999999996 4504360.1, 424043.9000000004 4504359.5, 424107.7000000002 4504363, 424143.7000000002 4504368.4, 424157.2000000002 4504370.6, 424184 4504373.9, 424199.2000000002 4504375.9, 424238.2000000002 4504381.5, 424244.4000000004 4504382.6, 424259.4000000004 4504385.4, 424339.72950000037 4504394.401799999, 424361.0999999996 4504395.300000001, 424419.4000000004 4504394.9, 424459.4900000002 4504394.8100000005, 424484.0999999996 4504394.9, 424508.0999999996 4504394.9, 424653.5999999996 4504395.1, 424678 4504395.199999999, 424701.2999999998 4504394.800000001, 424693.11670455243 4504002.829890085))",464150.82889561687,98.0
