N,X,Y,TAZID,HOT_ZONEID,geometry
55262,424718.4808,4476161.738,2631,0,POINT (424718.4808 4476161.738)
55263,424727.25,4476248.097,2631,0,POINT (424727.25 4476248.097)
55264,424646.5551,4476315.062,2631,0,POINT (424646.5551 4476315.062)
55266,424135.9063,4476833.699,2631,0,POINT (424135.9063 4476833.699)
55267,423831.9063,4477478.613,2640,0,POINT (423831.9063 4477478.613)
55268,422874.6108,4478125.752,2640,0,POINT (422874.6108 4478125.752)
55269,423669.4603,4478131.74,2642,0,POINT (423669.4603 4478131.74)
55270,423468.309,4478251.658,2642,0,POINT (423468.309 4478251.658)
55271,422639.6997,4478264.342,2642,0,POINT (422639.6997 4478264.342)
56000,421418.6468,4475666.335,2598,0,POINT (421418.6468 4475666.335)
56001,421237.9946,4476366.913,2598,0,POINT (421237.9946 4476366.913)
56002,422952.266,4475377.705,2596,0,POINT (422952.266 4475377.705)
56003,422614.1823,4475723.615,2596,0,POINT (422614.1823 4475723.615)
56004,423653.3371,4475939.506,2627,0,POINT (423653.3371 4475939.506)
56005,429954.1489,4470207.298,2729,0,POINT (429954.1489 4470207.298)
56006,430093.5879,4470353.573,2702,0,POINT (430093.5879 4470353.573)
60000,430728.6708,4421363.942,3459,0,POINT (430728.6708 4421363.942)
60001,430698.7473,4421389.591,3469,0,POINT (430698.7473 4421389.591)
60002,430756.4568,4421440.888,3459,0,POINT (430756.4568 4421440.888)
60003,430724.396,4421451.575,3469,0,POINT (430724.396 4421451.575)
60004,430868.5313,4421543.837,3459,0,POINT (430868.5313 4421543.837)
60005,430865.4636,4421577.681,3459,0,POINT (430865.4636 4421577.681)
60006,430929.9375,4421591.293,3459,0,POINT (430929.9375 4421591.293)
60007,430777.8307,4421705.924,3469,0,POINT (430777.8307 4421705.924)
60008,430955.2338,4421825.618,3459,0,POINT (430955.2338 4421825.618)
60009,430923.173,4421834.168,3469,0,POINT (430923.173 4421834.168)
60010,431260.2188,4422281.464,3459,0,POINT (431260.2188 4422281.464)
60011,431246.2188,4422313.464,3459,0,POINT (431246.2188 4422313.464)
60012,431486.25,4422556.469,3459,0,POINT (431486.25 4422556.469)
60013,431364.25,4422631.469,3469,0,POINT (431364.25 4422631.469)
60014,431626.25,4422896.474,3459,0,POINT (431626.25 4422896.474)
60015,431672.25,4422910.474,3459,0,POINT (431672.25 4422910.474)
60016,431986.9063,4423357.071,3459,0,POINT (431986.9063 4423357.071)
60017,431960.5313,4423376.556,3467,0,POINT (431960.5313 4423376.556)
60018,433635.5625,4424911.883,3456,0,POINT (433635.5625 4424911.883)
60019,433728.6563,4424958.864,3456,0,POINT (433728.6563 4424958.864)
60020,434064.996,4425242.228,3456,0,POINT (434064.996 4425242.228)
60021,434027.9375,4425278.158,3456,0,POINT (434027.9375 4425278.158)
60022,433998.3438,4425290.339,3456,0,POINT (433998.3438 4425290.339)
60023,434082.46589,4425269.14423,3456,0,POINT (434082.46589 4425269.14423)
60024,433920.02103,4425282.45938,3455,0,POINT (433920.02103 4425282.45938)
60025,421036.56765,4475158.77284,2588,0,POINT (421036.56765 4475158.77284)
60026,420995.51806,4475164.71999,2588,0,POINT (420995.51806 4475164.71999)
60027,434124.4947,4425332.492,3443,0,POINT (434124.4947 4425332.492)
60028,433960.0729,4425334.29,3455,0,POINT (433960.0729 4425334.29)
60029,434046.78128,4425333.05696,3456,0,POINT (434046.78128 4425333.05696)
60030,422880.81406,4477889.46699,2640,0,POINT (422880.81406 4477889.46699)
60031,434153.8351,4425396.96969,3443,0,POINT (434153.8351 4425396.96969)
60032,434028.67268,4425414.54569,3454,0,POINT (434028.67268 4425414.54569)
60033,434272.1346,4425661.921,3443,0,POINT (434272.1346 4425661.921)
60034,434316.1346,4425688.321,3443,0,POINT (434316.1346 4425688.321)
60035,434751.4688,4426559.483,3443,0,POINT (434751.4688 4426559.483)
60036,434725.0938,4426593.868,3443,0,POINT (434725.0938 4426593.868)
60037,434864.9375,4428159.543,3440,0,POINT (434864.9375 4428159.543)
60038,434893.6563,4428175.786,3440,0,POINT (434893.6563 4428175.786)
60039,434890.375,4428519.969,3438,0,POINT (434890.375 4428519.969)
60040,434991.6687,4428549.084,3440,0,POINT (434991.6687 4428549.084)
60041,434820.6885,4428553.091,3433,0,POINT (434820.6885 4428553.091)
60042,434925.9375,4428612.675,3377,0,POINT (434925.9375 4428612.675)
60043,434921.2188,4428941.11,3377,0,POINT (434921.2188 4428941.11)
60044,434948.625,4428951.549,3377,0,POINT (434948.625 4428951.549)
60045,434939.4375,4430626.11,3343,0,POINT (434939.4375 4430626.11)
60046,434911.9375,4430638.718,3343,0,POINT (434911.9375 4430638.718)
60047,435119.4063,4431138.45,3342,0,POINT (435119.4063 4431138.45)
60048,435161.375,4431162.455,3356,0,POINT (435161.375 4431162.455)
60049,435267.5625,4431426.172,3342,0,POINT (435267.5625 4431426.172)
60050,435509.5625,4431448.895,3356,0,POINT (435509.5625 4431448.895)
60051,435531.4063,4431513.589,3356,0,POINT (435531.4063 4431513.589)
60052,435266.4063,4431516.588,3342,0,POINT (435266.4063 4431516.588)
60053,435481.0938,4431583.564,3355,0,POINT (435481.0938 4431583.564)
60054,435473.5625,4431588.954,3355,0,POINT (435473.5625 4431588.954)
60055,435303.9063,4431618.185,3341,0,POINT (435303.9063 4431618.185)
60056,435553.875,4431636.364,3355,0,POINT (435553.875 4431636.364)
60057,435508.0625,4431659.022,3355,0,POINT (435508.0625 4431659.022)
60058,421200.43164,4475470.27395,2588,0,POINT (421200.43164 4475470.27395)
60059,435579.0,4431765.408,3341,0,POINT (435579 4431765.408)
60060,435653.75,4431830.176,3355,0,POINT (435653.75 4431830.176)
60061,435702.7813,4431874.294,3355,0,POINT (435702.7813 4431874.294)
60062,437162.4001,4433728.441,3346,0,POINT (437162.4001 4433728.441)
60063,437155.7743,4433736.014,3346,0,POINT (437155.7743 4433736.014)
60064,437245.5313,4433806.745,3346,0,POINT (437245.5313 4433806.745)
60065,437381.7878,4433969.341,3346,0,POINT (437381.7878 4433969.341)
60066,437373.375,4433974.002,3346,0,POINT (437373.375 4433974.002)
60067,437400.8197,4434022.096,3346,0,POINT (437400.8197 4434022.096)
60068,437388.7273,4434028.142,3337,0,POINT (437388.7273 4434028.142)
60069,437540.908,4434051.581,3345,0,POINT (437540.908 4434051.581)
60070,437435.5363,4434190.641,3336,0,POINT (437435.5363 4434190.641)
60071,437676.4658,4434212.497,3345,0,POINT (437676.4658 4434212.497)
60072,437634.3057,4434218.876,3345,0,POINT (437634.3057 4434218.876)
60073,437757.6614,4434309.932,3345,0,POINT (437757.6614 4434309.932)
60074,437549.4648,4434329.526,3336,0,POINT (437549.4648 4434329.526)
60075,437708.021,4434331.098,3345,0,POINT (437708.021 4434331.098)
60076,437722.1573,4434459.457,3336,0,POINT (437722.1573 4434459.457)
60077,437710.7816,4434464.665,3336,0,POINT (437710.7816 4434464.665)
60078,437795.0317,4434490.072,3345,0,POINT (437795.0317 4434490.072)
60079,437780.5208,4434500.955,3345,0,POINT (437780.5208 4434500.955)
60080,437849.9946,4434534.175,3345,0,POINT (437849.9946 4434534.175)
60081,437708.9998,4434548.27,3336,0,POINT (437708.9998 4434548.27)
60082,437894.7878,4434563.494,3345,0,POINT (437894.7878 4434563.494)
60083,437763.2746,4434576.23,3336,0,POINT (437763.2746 4434576.23)
60084,437861.8125,4434637.953,3345,0,POINT (437861.8125 4434637.953)
60085,437850.7188,4434648.037,3345,0,POINT (437850.7188 4434648.037)
60086,438016.581,4434719.271,3344,0,POINT (438016.581 4434719.271)
60087,437979.063,4434740.836,3344,0,POINT (437979.063 4434740.836)
60088,437901.4286,4434781.816,3336,0,POINT (437901.4286 4434781.816)
60089,437952.414,4434821.288,3336,0,POINT (437952.414 4434821.288)
60090,438027.6687,4434956.179,3336,0,POINT (438027.6687 4434956.179)
60091,437994.5937,4434961.141,3336,0,POINT (437994.5937 4434961.141)
60092,438185.0183,4434969.15,3344,0,POINT (438185.0183 4434969.15)
60093,438126.8937,4435048.789,3336,0,POINT (438126.8937 4435048.789)
60094,438343.987,4435087.246,3329,0,POINT (438343.987 4435087.246)
60095,438213.0046,4435237.504,3334,0,POINT (438213.0046 4435237.504)
60096,438356.7649,4435280.314,3329,0,POINT (438356.7649 4435280.314)
60097,438345.1886,4435291.89,3329,0,POINT (438345.1886 4435291.89)
60098,438578.5745,4435415.49,3329,0,POINT (438578.5745 4435415.49)
60099,438581.9735,4435527.374,3329,0,POINT (438581.9735 4435527.374)
60100,438569.5108,4435536.281,3329,0,POINT (438569.5108 4435536.281)
60101,438509.7294,4435551.213,3333,0,POINT (438509.7294 4435551.213)
60102,438576.8702,4435564.667,3329,0,POINT (438576.8702 4435564.667)
60103,438562.1513,4435569.924,3329,0,POINT (438562.1513 4435569.924)
60104,438499.8943,4435584.652,3333,0,POINT (438499.8943 4435584.652)
60105,438829.3255,4435847.745,3330,0,POINT (438829.3255 4435847.745)
60106,438801.1641,4435852.192,3330,0,POINT (438801.1641 4435852.192)
60107,438821.9146,4435858.12,3330,0,POINT (438821.9146 4435858.12)
60108,438793.7532,4435862.567,3330,0,POINT (438793.7532 4435862.567)
60109,439815.2813,4437101.996,3331,0,POINT (439815.2813 4437101.996)
60110,439885.2813,4437132.663,3382,0,POINT (439885.2813 4437132.663)
60111,440070.25,4437364.549,3382,0,POINT (440070.25 4437364.549)
60112,440063.875,4437367.74,3382,0,POINT (440063.875 4437367.74)
60113,440000.6764,4437387.629,3331,0,POINT (440000.6764 4437387.629)
60114,440159.2861,4437392.847,3382,0,POINT (440159.2861 4437392.847)
60115,440116.3125,4437454.002,3382,0,POINT (440116.3125 4437454.002)
60116,440107.9688,4437459.417,3331,0,POINT (440107.9688 4437459.417)
60117,440229.4996,4437466.774,3206,0,POINT (440229.4996 4437466.774)
60118,440132.7178,4437466.774,3382,0,POINT (440132.7178 4437466.774)
60119,440049.7619,4437467.837,3331,0,POINT (440049.7619 4437467.837)
60120,440257.3737,4437528.5,3206,0,POINT (440257.3737 4437528.5)
60121,440125.8946,4437550.413,3200,0,POINT (440125.8946 4437550.413)
60122,440420.4375,4437816.063,3206,0,POINT (440420.4375 4437816.063)
60123,440408.375,4437817.001,3206,0,POINT (440408.375 4437817.001)
60124,440421.9997,4437847.52,3206,0,POINT (440421.9997 4437847.52)
60125,440409.2373,4437848.583,3200,0,POINT (440409.2373 4437848.583)
60126,441232.8125,4438911.123,3203,0,POINT (441232.8125 4438911.123)
60127,441218.4063,4438911.881,3203,0,POINT (441218.4063 4438911.881)
60128,441210.8125,4438913.778,3203,0,POINT (441210.8125 4438913.778)
60129,441199.8125,4438916.433,3203,0,POINT (441199.8125 4438916.433)
60130,441750.8438,4439462.706,3203,0,POINT (441750.8438 4439462.706)
60131,441748.5938,4439474.426,3161,0,POINT (441748.5938 4439474.426)
60132,441741.0,4439480.951,3161,0,POINT (441741 4439480.951)
60133,441728.8438,4439482.706,3161,0,POINT (441728.8438 4439482.706)
60134,442003.8997,4439666.616,3161,0,POINT (442003.8997 4439666.616)
60135,441957.6912,4439768.842,3160,0,POINT (441957.6912 4439768.842)
60136,442247.4298,4439948.878,3161,0,POINT (442247.4298 4439948.878)
60137,442235.489,4439951.117,3161,0,POINT (442235.489 4439951.117)
60138,442239.9668,4439971.267,3163,0,POINT (442239.9668 4439971.267)
60139,442232.5038,4439978.73,3157,0,POINT (442232.5038 4439978.73)
60140,442349.3002,4440083.10368,3163,0,POINT (442349.3002 4440083.10368)
60141,442343.5701,4440089.648,3157,0,POINT (442343.5701 4440089.648)
60142,442589.0188,4440210.772,3163,0,POINT (442589.0188 4440210.772)
60143,442554.1594,4440265.31,3163,0,POINT (442554.1594 4440265.31)
60144,442548.9353,4440269.788,3163,0,POINT (442548.9353 4440269.788)
60145,442473.0307,4440294.459,3156,0,POINT (442473.0307 4440294.459)
60146,442862.3816,4440583.234,3163,0,POINT (442862.3816 4440583.234)
60147,442839.2463,4440585.473,3163,0,POINT (442839.2463 4440585.473)
60148,442851.9334,4440586.965,3163,0,POINT (442851.9334 4440586.965)
60149,442834.0222,4440593.682,3156,0,POINT (442834.0222 4440593.682)
60150,443805.1447,4441506.025,3154,0,POINT (443805.1447 4441506.025)
60151,443800.4331,4441511.914,3154,0,POINT (443800.4331 4441511.914)
60152,443799.2552,4441521.337,3154,0,POINT (443799.2552 4441521.337)
60153,443792.1878,4441528.405,3140,0,POINT (443792.1878 4441528.405)
60154,443940.31,4441597.292,3154,0,POINT (443940.31 4441597.292)
60155,443943.2551,4441675.827,3140,0,POINT (443943.2551 4441675.827)
60156,444021.8793,4441686.244,3154,0,POINT (444021.8793 4441686.244)
60157,444017.1677,4441692.134,3154,0,POINT (444017.1677 4441692.134)
60158,444012.4561,4441700.379,3154,0,POINT (444012.4561 4441700.379)
60159,444010.5165,4441709.328,3154,0,POINT (444010.5165 4441709.328)
60160,444223.3011,4441786.366,3151,0,POINT (444223.3011 4441786.366)
60161,444290.4417,4441805.213,3151,0,POINT (444290.4417 4441805.213)
60162,444882.2792,4441866.081,3151,0,POINT (444882.2792 4441866.081)
60163,444219.5369,4441929.346,3140,0,POINT (444219.5369 4441929.346)
60164,444818.93613,4441978.30084,3151,0,POINT (444818.93613 4441978.30084)
60165,444534.5378,4441988.224,3151,0,POINT (444534.5378 4441988.224)
60166,444540.1577,4442013.702,3151,0,POINT (444540.1577 4442013.702)
60167,444716.3251,4442022.371,3151,0,POINT (444716.3251 4442022.371)
60168,444537.8019,4442038.438,3151,0,POINT (444537.8019 4442038.438)
60169,444532.9304,4442045.133,3151,0,POINT (444532.9304 4442045.133)
60170,444656.9587,4442052.188,3151,0,POINT (444656.9587 4442052.188)
60171,444720.1379,4442054.733,3151,0,POINT (444720.1379 4442054.733)
60172,444630.8564,4442057.284,3151,0,POINT (444630.8564 4442057.284)
60173,444494.2088,4442071.42,3141,0,POINT (444494.2088 4442071.42)
60174,444576.5821,4442092.264,3151,0,POINT (444576.5821 4442092.264)
60175,444572.0938,4442098.749,3141,0,POINT (444572.0938 4442098.749)
60176,444686.8028,4442101.789,3151,0,POINT (444686.8028 4442101.789)
60177,444730.6341,4442106.317,3151,0,POINT (444730.6341 4442106.317)
60178,444566.4716,4442109.879,3141,0,POINT (444566.4716 4442109.879)
60179,444787.8217,4442114.487,3144,0,POINT (444787.8217 4442114.487)
60180,444702.1234,4442121.079,3151,0,POINT (444702.1234 4442121.079)
60181,444816.0241,4442122.5,3144,0,POINT (444816.0241 4442122.5)
60182,444698.0043,4442138.869,3151,0,POINT (444698.0043 4442138.869)
60183,444686.2188,4442169.533,3151,0,POINT (444686.2188 4442169.533)
60184,444634.5132,4442171.722,3141,0,POINT (444634.5132 4442171.722)
60185,444681.4375,4442174.783,3151,0,POINT (444681.4375 4442174.783)
60186,444621.7198,4442176.892,3141,0,POINT (444621.7198 4442176.892)
60187,444679.6875,4442183.054,3151,0,POINT (444679.6875 4442183.054)
60188,444676.9688,4442190.683,3151,0,POINT (444676.9688 4442190.683)
60189,444604.7725,4442194.14,3141,0,POINT (444604.7725 4442194.14)
60190,444668.0468,4442207.572,3141,0,POINT (444668.0468 4442207.572)
60191,444798.0422,4442218.737,3144,0,POINT (444798.0422 4442218.737)
60192,444780.6673,4442228.957,3144,0,POINT (444780.6673 4442228.957)
60193,444691.7042,4442271.379,3141,0,POINT (444691.7042 4442271.379)
60194,444226.2979,4442291.722,3140,0,POINT (444226.2979 4442291.722)
60195,444602.8294,4442347.516,3141,0,POINT (444602.8294 4442347.516)
60196,444672.7093,4442357.806,3141,0,POINT (444672.7093 4442357.806)
60197,444662.894,4442363.061,3141,0,POINT (444662.894 4442363.061)
60198,444799.625,4442366.205,3144,0,POINT (444799.625 4442366.205)
60199,444808.4688,4442367.386,3144,0,POINT (444808.4688 4442367.386)
60200,444792.0313,4442369.774,3144,0,POINT (444792.0313 4442369.774)
60201,444822.6563,4442376.015,3144,0,POINT (444822.6563 4442376.015)
60202,444846.0789,4442379.2,3144,0,POINT (444846.0789 4442379.2)
60203,444737.2919,4442429.986,3141,0,POINT (444737.2919 4442429.986)
60204,444635.5352,4442434.391,3141,0,POINT (444635.5352 4442434.391)
60205,444812.351,4442463.008,3141,0,POINT (444812.351 4442463.008)
60206,444726.7942,4442479.733,3141,0,POINT (444726.7942 4442479.733)
60207,444723.8447,4442505.015,3141,0,POINT (444723.8447 4442505.015)
60208,444802.8159,4442506.518,3141,0,POINT (444802.8159 4442506.518)
60209,444879.6985,4442508.396,3143,0,POINT (444879.6985 4442508.396)
60210,444861.4272,4442636.142,3141,0,POINT (444861.4272 4442636.142)
60211,444903.125,4442638.537,3143,0,POINT (444903.125 4442638.537)
60212,444917.9764,4442639.172,3143,0,POINT (444917.9764 4442639.172)
60213,444879.5313,4442641.563,3143,0,POINT (444879.5313 4442641.563)
60214,444892.8438,4442642.773,3143,0,POINT (444892.8438 4442642.773)
60215,444886.25,4442643.122,3143,0,POINT (444886.25 4442643.122)
60216,444871.69,4443160.774,3141,0,POINT (444871.69 4443160.774)
60217,444928.7709,4443301.72,3142,0,POINT (444928.7709 4443301.72)
60218,444894.5348,4443364.657,3142,0,POINT (444894.5348 4443364.657)
60219,444886.7467,4443364.657,3142,0,POINT (444886.7467 4443364.657)
60220,444912.8237,4443596.977,3142,0,POINT (444912.8237 4443596.977)
60221,444902.8733,4443599.05,3142,0,POINT (444902.8733 4443599.05)
60222,444934.5107,4443605.794,3142,0,POINT (444934.5107 4443605.794)
60223,444872.5803,4443687.922,3135,0,POINT (444872.5803 4443687.922)
60224,444888.3284,4443753.039,3135,0,POINT (444888.3284 4443753.039)
60225,444897.5042,4443753.568,3142,0,POINT (444897.5042 4443753.568)
60226,444916.8411,4443978.156,3142,0,POINT (444916.8411 4443978.156)
60227,444908.1712,4443978.608,3142,0,POINT (444908.1712 4443978.608)
60228,444782.9121,4444001.793,3134,0,POINT (444782.9121 4444001.793)
60229,445020.5959,4444003.676,3077,0,POINT (445020.5959 4444003.676)
60230,444940.1944,4444031.112,3077,0,POINT (444940.1944 4444031.112)
60231,444871.7917,4444076.896,3134,0,POINT (444871.7917 4444076.896)
60232,444888.9698,4444096.193,3134,0,POINT (444888.9698 4444096.193)
60233,444902.2046,4444097.586,3077,0,POINT (444902.2046 4444097.586)
60234,444874.779,4444367.155,3134,0,POINT (444874.779 4444367.155)
60235,444939.3827,4444380.4,3077,0,POINT (444939.3827 4444380.4)
60236,444892.174,4444390.132,3134,0,POINT (444892.174 4444390.132)
60237,444902.8733,4444392.138,3077,0,POINT (444902.8733 4444392.138)
60238,444910.8978,4444393.476,3077,0,POINT (444910.8978 4444393.476)
60239,444919.591,4444393.476,3077,0,POINT (444919.591 4444393.476)
60240,444950.6626,4445036.798,3077,0,POINT (444950.6626 4445036.798)
60241,444887.9048,4445478.971,3076,0,POINT (444887.9048 4445478.971)
60242,444954.1924,4445484.404,3079,0,POINT (444954.1924 4445484.404)
60243,444928.25,4445486.492,3079,0,POINT (444928.25 4445486.492)
60244,444935.8125,4445486.492,3079,0,POINT (444935.8125 4445486.492)
60245,444916.75,4445496.477,3079,0,POINT (444916.75 4445496.477)
60246,444908.2813,4445497.082,3076,0,POINT (444908.2813 4445497.082)
60247,444892.1799,4445555.021,3076,0,POINT (444892.1799 4445555.021)
60248,444931.5625,4445812.362,3079,0,POINT (444931.5625 4445812.362)
60249,444938.8125,4445812.665,3079,0,POINT (444938.8125 4445812.665)
60250,444849.6238,4445815.966,3076,0,POINT (444849.6238 4445815.966)
60251,444991.5039,4445820.452,3079,0,POINT (444991.5039 4445820.452)
60252,445090.0938,4445857.837,3052,0,POINT (445090.0938 4445857.837)
60253,444925.8438,4445858.905,3079,0,POINT (444925.8438 4445858.905)
60254,444731.5938,4445861.036,3076,0,POINT (444731.5938 4445861.036)
60255,444960.8853,4445870.416,3052,0,POINT (444960.8853 4445870.416)
60256,444922.1875,4445901.318,3052,0,POINT (444922.1875 4445901.318)
60257,444914.0,4445902.528,3052,0,POINT (444914 4445902.528)
60258,444997.5625,4445920.6,3052,0,POINT (444997.5625 4445920.6)
60259,444867.0083,4445921.395,3051,0,POINT (444867.0083 4445921.395)
60260,444894.1087,4446130.564,3051,0,POINT (444894.1087 4446130.564)
60261,444916.125,4446221.741,3052,0,POINT (444916.125 4446221.741)
60262,444897.1411,4446221.987,3051,0,POINT (444897.1411 4446221.987)
60263,444925.2188,4446222.952,3052,0,POINT (444925.2188 4446222.952)
60264,444961.7499,4446225.281,3052,0,POINT (444961.7499 4446225.281)
60265,444943.375,4446230.213,3052,0,POINT (444943.375 4446230.213)
60266,444935.5,4446230.516,3052,0,POINT (444935.5 4446230.516)
60267,444958.0918,4447562.894,3056,0,POINT (444958.0918 4447562.894)
60268,444949.1051,4447563.711,3056,0,POINT (444949.1051 4447563.711)
60269,444940.5938,4447563.76,3056,0,POINT (444940.5938 4447563.76)
60270,444932.8913,4447564.616,3055,0,POINT (444932.8913 4447564.616)
60271,444925.0403,4447884.617,3055,0,POINT (444925.0403 4447884.617)
60272,444978.5163,4447888.051,3056,0,POINT (444978.5163 4447888.051)
60273,444984.4982,4448450.111,3057,0,POINT (444984.4982 4448450.111)
60274,444931.9776,4448460.49,3055,0,POINT (444931.9776 4448460.49)
60275,444960.9063,4448466.369,3057,0,POINT (444960.9063 4448466.369)
60276,444970.0,4448466.52,3057,0,POINT (444970 4448466.52)
60277,444952.4375,4448476.959,3057,0,POINT (444952.4375 4448476.959)
60278,444944.875,4448477.261,3057,0,POINT (444944.875 4448477.261)
60279,444991.3003,4448673.784,3057,0,POINT (444991.3003 4448673.784)
60280,444930.8073,4448675.521,3055,0,POINT (444930.8073 4448675.521)
60281,444831.3034,4448706.342,3055,0,POINT (444831.3034 4448706.342)
60282,445071.8776,4448710.13,3057,0,POINT (445071.8776 4448710.13)
60283,444777.6069,4448798.973,3523,0,POINT (444777.6069 4448798.973)
60284,445118.9159,4448817.638,3057,0,POINT (445118.9159 4448817.638)
60285,444965.7757,4448893.558,3523,0,POINT (444965.7757 4448893.558)
60286,444974.9584,4448893.558,3523,0,POINT (444974.9584 4448893.558)
60287,445058.9931,4448970.998,3523,0,POINT (445058.9931 4448970.998)
60288,444815.5714,4448974.001,3523,0,POINT (444815.5714 4448974.001)
60289,444932.9288,4448977.869,3523,0,POINT (444932.9288 4448977.869)
60290,444959.0938,4448981.043,3523,0,POINT (444959.0938 4448981.043)
60291,444950.9375,4448981.346,3523,0,POINT (444950.9375 4448981.346)
60292,444966.0625,4448999.5,3523,0,POINT (444966.0625 4448999.5)
60293,444976.0313,4449001.618,3523,0,POINT (444976.0313 4449001.618)
60294,444996.8069,4449012.3,3523,0,POINT (444996.8069 4449012.3)
60295,444936.4063,4449199.651,3523,0,POINT (444936.4063 4449199.651)
60296,444961.0518,4449200.643,3523,0,POINT (444961.0518 4449200.643)
60297,444943.9688,4449201.467,3523,0,POINT (444943.9688 4449201.467)
60298,444899.6275,4449212.211,3523,0,POINT (444899.6275 4449212.211)
60299,444914.0,4449216.293,3523,0,POINT (444914 4449216.293)
60300,444922.1875,4449219.016,3523,0,POINT (444922.1875 4449219.016)
60301,444806.1809,4449531.546,3523,0,POINT (444806.1809 4449531.546)
60302,444821.1875,4449536.437,3523,0,POINT (444821.1875 4449536.437)
60303,444824.0938,4449547.417,3523,0,POINT (444824.0938 4449547.417)
60304,444837.1563,4449551.187,3523,0,POINT (444837.1563 4449551.187)
60305,444829.4375,4449551.857,3523,0,POINT (444829.4375 4449551.857)
60306,444852.5978,4449561.652,3523,0,POINT (444852.5978 4449561.652)
60307,444616.7281,4449837.812,3523,0,POINT (444616.7281 4449837.812)
60308,444669.7271,4449874.087,3523,0,POINT (444669.7271 4449874.087)
60309,444468.5625,4450124.98,3523,0,POINT (444468.5625 4450124.98)
60310,444489.4063,4450125.111,3523,0,POINT (444489.4063 4450125.111)
60311,444475.9063,4450127.336,3523,0,POINT (444475.9063 4450127.336)
60312,444497.125,4450128.902,3523,0,POINT (444497.125 4450128.902)
60313,444276.9151,4450402.885,3523,0,POINT (444276.9151 4450402.885)
60314,444294.5625,4450410.202,3523,0,POINT (444294.5625 4450410.202)
60315,444300.2813,4450413.368,3017,0,POINT (444300.2813 4450413.368)
60316,444065.3686,4450736.563,3523,0,POINT (444065.3686 4450736.563)
60317,443781.0313,4450739.922,3523,0,POINT (443781.0313 4450739.922)
60318,443909.875,4450743.357,3523,0,POINT (443909.875 4450743.357)
60319,444080.8417,4450754.256,3523,0,POINT (444080.8417 4450754.256)
60320,444100.5313,4450758.179,3017,0,POINT (444100.5313 4450758.179)
60321,444085.6808,4450759.095,3523,0,POINT (444085.6808 4450759.095)
60322,443811.4736,4450761.471,3523,0,POINT (443811.4736 4450761.471)
60323,444107.1875,4450762.619,3017,0,POINT (444107.1875 4450762.619)
60324,444116.9315,4450779.771,3017,0,POINT (444116.9315 4450779.771)
60325,443972.149,4450824.328,3523,0,POINT (443972.149 4450824.328)
60326,444019.1644,4450855.926,3523,0,POINT (444019.1644 4450855.926)
60327,444024.0362,4450858.849,3523,0,POINT (444024.0362 4450858.849)
60328,444009.8832,4450909.927,3017,0,POINT (444009.8832 4450909.927)
60329,444016.0016,4450913.802,3017,0,POINT (444016.0016 4450913.802)
60330,443735.75,4450986.674,2958,0,POINT (443735.75 4450986.674)
60331,443868.8485,4451078.155,2958,0,POINT (443868.8485 4451078.155)
60332,443954.6441,4451084.056,3019,0,POINT (443954.6441 4451084.056)
60333,443883.7474,4451088.731,2958,0,POINT (443883.7474 4451088.731)
60334,443889.4882,4451089.449,3019,0,POINT (443889.4882 4451089.449)
60335,444121.2231,4451129.958,3019,0,POINT (444121.2231 4451129.958)
60336,443936.97,4451145.71,3019,0,POINT (443936.97 4451145.71)
60337,443883.0552,4451173.253,3019,0,POINT (443883.0552 4451173.253)
60338,443852.1977,4451231.644,3019,0,POINT (443852.1977 4451231.644)
60339,443802.8185,4451409.628,2998,0,POINT (443802.8185 4451409.628)
60340,443712.7685,4451410.844,2998,0,POINT (443712.7685 4451410.844)
60341,443720.8774,4451414.898,2998,0,POINT (443720.8774 4451414.898)
60342,443711.3404,4451450.324,2998,0,POINT (443711.3404 4451450.324)
60343,443915.0313,4451456.221,3019,0,POINT (443915.0313 4451456.221)
60344,443880.6563,4451456.221,2998,0,POINT (443880.6563 4451456.221)
60345,443581.1132,4451572.838,2958,0,POINT (443581.1132 4451572.838)
60346,443591.588,4451581.716,2958,0,POINT (443591.588 4451581.716)
60347,443599.5241,4451585.684,2958,0,POINT (443599.5241 4451585.684)
60348,443606.7989,4451588.991,2998,0,POINT (443606.7989 4451588.991)
60349,443612.751,4451592.959,2998,0,POINT (443612.751 4451592.959)
60350,443625.8577,4451597.979,2998,0,POINT (443625.8577 4451597.979)
60351,443920.0938,4451625.918,2998,0,POINT (443920.0938 4451625.918)
60352,443424.404,4451791.158,2958,0,POINT (443424.404 4451791.158)
60353,443479.4237,4451801.259,2997,0,POINT (443479.4237 4451801.259)
60354,443435.6911,4451803.191,2958,0,POINT (443435.6911 4451803.191)
60355,443441.4223,4451807.573,2958,0,POINT (443441.4223 4451807.573)
60356,443446.8165,4451813.136,2958,0,POINT (443446.8165 4451813.136)
60357,443453.903,4451819.616,2958,0,POINT (443453.903 4451819.616)
60358,443207.6968,4452089.34,2957,0,POINT (443207.6968 4452089.34)
60359,443164.1562,4452166.961,2957,0,POINT (443164.1562 4452166.961)
60360,443171.0,4452177.098,2957,0,POINT (443171 4452177.098)
60361,443176.1563,4452180.635,2957,0,POINT (443176.1563 4452180.635)
60362,443181.2813,4452184.936,2957,0,POINT (443181.2813 4452184.936)
60363,443186.8125,4452189.861,2996,0,POINT (443186.8125 4452189.861)
